"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"07-18-25 / 09:22 PM","Vista Corner","313","2","6","22"
"07-18-25 / 02:30 PM","Vista Infield","320","3","0","32"
"07-16-25 / 10:34 PM","Lexus Reserved","215","3","2","60"
"07-15-25 / 11:20 PM","Xfinity Club Seats","230","3","2","198"
"07-15-25 / 06:42 PM","Terrace Reserved","215","7","6","54"
"07-15-25 / 04:08 PM","Diamond Infield","131","10","2","100"
"07-15-25 / 12:59 PM","Diamond Infield","116","7","4","98"
"07-15-25 / 11:30 AM","Home Run Porch","150","11","0","23"
"07-15-25 / 09:45 AM","Grandstand Reserved","412","2","8","17"
"07-14-25 / 09:48 PM","Home Run Porch","148","22","2","34"
"07-14-25 / 08:58 PM","Terrace Infield","217","9","2","80"
"07-14-25 / 08:48 PM","Grandstand Infield","437","1","7","24"
"07-14-25 / 02:52 PM","Xfinity Club Seats","222","1","0","176"
"07-14-25 / 01:10 PM","Xfinity Club Seats","222","5","2","108"
"07-13-25 / 07:15 PM","Vista Infield","327","5","3","41"
"07-13-25 / 12:07 AM","Dugout Infield","34","11","2","153"
"07-11-25 / 10:36 PM","Dugout Infield","31","6","2","296"
"07-11-25 / 08:55 PM","Chop House Terrace","159","5","2","135"
"07-10-25 / 02:23 PM","The Pen","154","5","1","135"
"07-09-25 / 12:26 PM","Xfinity Club Seats","230","1","2","153"
"07-06-25 / 09:16 PM","Diamond Reserved","114","1","2","96"
"07-06-25 / 01:40 PM","Terrace Corner","211","1","2","50"
"07-05-25 / 03:25 PM","Vista Infield","331","1","4","50"
"07-04-25 / 08:48 PM","Grandstand Infield","423","5","4","27"
"07-04-25 / 01:20 PM","Diamond Infield","120","9","2","106"
"07-02-25 / 08:40 PM","Vista Infield","325","1","2","52"
"07-02-25 / 01:29 AM","Grandstand Infield","437","2","3","22"
"07-01-25 / 05:22 PM","Terrace Infield","217","14","2","45"
"06-30-25 / 09:52 PM","Vista Reserved","317","7","7","31"
"06-29-25 / 07:56 PM","Diamond Reserved","114","9","2","90"
"06-29-25 / 03:04 PM","Vista Reserved","317","10","2","31"
"06-26-25 / 06:29 PM","Vista Infield","322","1","2","50"
"06-26-25 / 09:03 AM","Diamond Infield","120","5","4","121"
"06-23-25 / 10:29 AM","Terrace Reserved","215","14","2","60"
"06-22-25 / 12:46 PM","Executive Seats","124","10","2","270"
"06-21-25 / 01:04 PM","Vista Infield","327","1","3","53"
"06-20-25 / 08:27 PM","Dugout Corner","42","11","2","103"
"06-19-25 / 01:12 PM","Executive Seats","124","8","2","279"
"06-18-25 / 10:37 AM","Vista Reserved","316","2","1","36"
"06-17-25 / 05:25 PM","Vista Infield","326","3","4","52"
"06-17-25 / 11:27 AM","Diamond Reserved","114","4","5","109"
"06-16-25 / 07:23 PM","Diamond Corner","142","1","2","85"
"06-16-25 / 02:49 AM","Vista Corner","341","8","2","23"
"06-13-25 / 11:46 AM","Home Run Porch","147","2","6","77"
"06-10-25 / 06:35 PM","Xfinity Club Seats","225","7","2","197"
"06-09-25 / 05:17 PM","Vista Reserved","315","4","2","36"
"06-07-25 / 09:42 PM","Terrace Infield","217","4","4","77"
"06-07-25 / 05:21 PM","Home Run Porch","149","1","2","94"
"06-05-25 / 10:42 PM","Diamond Infield","120","3","2","172"
"06-03-25 / 03:51 AM","Diamond Infield","131","1","0","106"
"06-02-25 / 11:17 PM","Grandstand Infield","429","3","0","30"
"06-02-25 / 07:46 PM","Dugout Infield","32","6","2","315"
"06-02-25 / 05:06 PM","Terrace Infield","217","5","2","107"
"06-01-25 / 08:08 PM","Diamond Infield","118","5","7","135"
"05-31-25 / 10:10 PM","Home Run Porch","151","2","2","63"
"05-31-25 / 01:00 AM","Diamond Infield","120","18","0","96"
"05-30-25 / 02:13 PM","Vista Infield","318","1","2","65"
"05-28-25 / 09:22 PM","Diamond Infield","120","3","2","139"
"05-28-25 / 09:27 AM","Terrace Reserved","215","15","2","27"
"05-26-25 / 02:48 AM","Home Run Porch","148","1","0","82"
"05-25-25 / 11:30 AM","Vista Reserved","317","1","6","50"
"05-21-25 / 10:42 AM","Vista Corner","342","2","7","31"
"05-19-25 / 06:09 PM","Terrace Infield","216","2","7","99"
"05-18-25 / 07:50 PM","Executive Seats","128","3","2","221"
"05-17-25 / 10:01 PM","Vista Infield","322","5","2","47"
"05-15-25 / 05:49 PM","Chop House Terrace","159","1","2","193"
"05-11-25 / 05:40 PM","Home Run Porch","147","22","2","34"
"04-30-25 / 01:39 PM","Executive Seats","124","8","2","260"
"04-27-25 / 10:02 AM","Dugout Infield","21","11","2","290"
"04-24-25 / 02:25 PM","Vista Infield","318","1","2","63"
"04-18-25 / 07:57 PM","Diamond Corner","112","10","3","78"
"04-16-25 / 08:36 AM","Vista Infield","320","8","3","43"
"04-13-25 / 02:53 PM","Home Run Porch","149","4","0","19"
"04-13-25 / 10:53 AM","Executive Seats","126","5","3","270"
"03-30-25 / 11:09 PM","The Pen","145","9","5","64"
"03-30-25 / 01:29 PM","The Pen","144","9","2","66"
"03-29-25 / 06:56 PM","Diamond Infield","116","1","0","119"
"03-23-25 / 05:17 PM","Terrace Infield","235","9","2","107"
"03-23-25 / 04:10 PM","Terrace Infield","235","9","2","107"
"03-17-25 / 12:44 PM","Dugout Reserved","38","9","2","159.88"
"03-08-25 / 06:19 PM","Chop House Terrace","159","5","2","156.22"
"03-07-25 / 06:04 PM","Chop House Terrace","159","5","2","156.22"
"03-02-25 / 06:54 PM","Home Run Porch","145","15","0","40.14"
"02-23-25 / 02:30 PM","Diamond Reserved","114","1","8","131.32"
"02-03-25 / 09:52 PM","Vista Infield","325","2","2","60.38"
"01-05-25 / 09:45 PM","Home Run Porch","145","20","6","51.5"
"12-30-24 / 04:51 AM","Terrace Reserved","215","5","2","71.38"
"12-28-24 / 01:19 AM","Terrace Reserved","215","5","0","71.38"
"12-25-24 / 03:52 PM","Dugout Infield","31","11","3","300.96"
"11-14-24 / 07:22 PM","Diamond Infield","120","18","2","148.73"
"11-14-24 / 07:22 PM","Diamond Infield","118","4","2","167.1"
"08-25-24 / 09:11 AM","Grandstand Infield","425","8","4","71.36"
