"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"06-24-25 / 02:56 PM","Field","118","20","2","29"
"06-24-25 / 01:42 PM","Lower Box","137","10","0","48"
"06-24-25 / 01:13 AM","Field","143","21","2","26"
"06-24-25 / 12:33 AM","Lower Box","140","8","0","46"
"06-23-25 / 11:52 PM","Field","146","40","5","26"
"06-23-25 / 10:33 PM","Field","143","19","5","34"
"06-23-25 / 03:12 PM","Lower Box","140","31","5","37"
"06-23-25 / 02:22 PM","Field","143","40","2","24"
"06-23-25 / 01:32 PM","Lower Box","124","12","2","96"
"06-23-25 / 11:41 AM","Field","143","19","5","34"
"06-22-25 / 10:45 PM","Lower Outfield","108","26","2","24"
"06-22-25 / 07:56 PM","Terrace Club","214","3","2","29"
"06-22-25 / 07:23 PM","Lower Box","120","21","2","42"
"06-22-25 / 05:47 PM","Terrace Club","214","3","4","29"
"06-22-25 / 05:07 PM","Field","144","1","2","47"
"06-22-25 / 05:07 PM","Lower Box","120","18","0","94"
"06-22-25 / 03:46 PM","Lower Box","134","24","2","42"
"06-21-25 / 04:49 PM","Lower Box","140","21","4","38"
"06-21-25 / 03:15 PM","Terrace Club","238","13","5","40"
"06-21-25 / 02:15 PM","Terrace Club","227","4","2","38"
"06-21-25 / 01:53 PM","Field","110","27","0","45"
"06-20-25 / 05:12 PM","Lower Outfield","108","26","5","23"
"06-19-25 / 11:59 PM","Upper","331","1","2","26"
"06-19-25 / 06:51 PM","Center Field Bleachers","194","14","0","15"
"06-19-25 / 11:32 AM","Upper","329","9","2","15"
"06-18-25 / 06:12 PM","Field","148","40","6","23"
"06-18-25 / 05:55 PM","Lower Box","137","25","2","42"
"06-18-25 / 05:55 PM","Terrace Club","240","2","6","44"
"06-18-25 / 03:12 PM","Lower Box","123","18","0","58"
"06-18-25 / 03:12 PM","Lower Outfield","108","30","4","22"
"06-18-25 / 12:28 PM","All Star","13","1","2","203"
"06-18-25 / 07:12 AM","Upper","330","15","2","14"
"06-18-25 / 12:10 AM","Lower Box","123","11","2","57"
"06-17-25 / 10:36 PM","Left Field Bleachers","183","4","2","14"
"06-17-25 / 08:36 PM","Lower Box","121","6","3","105"
"06-17-25 / 02:20 PM","Terrace Club","238","6","0","75"
"06-16-25 / 11:00 AM","Lower Box","120","9","2","76"
"06-16-25 / 02:57 AM","Terrace Club","242","1","2","45"
"06-16-25 / 01:30 AM","Upper","330","11","5","15"
"06-15-25 / 09:47 PM","Lower Box","137","19","4","42"
"06-15-25 / 08:28 PM","Center Field Bleachers","192","4","0","15"
"06-15-25 / 05:48 PM","Lower Box","120","31","7","42"
"06-15-25 / 01:30 PM","Lower Box","140","8","0","46"
"06-15-25 / 01:19 PM","Terrace Club","236","3","2","39"
"06-15-25 / 12:45 PM","Field","117","7","5","39"
"06-15-25 / 09:03 AM","Lower Box","127","10","2","62"
"06-15-25 / 12:52 AM","Lower Outfield","109","26","4","22"
"06-14-25 / 07:44 PM","Lower Box","123","31","2","30"
"06-14-25 / 07:08 PM","Upper","329","10","4","14"
"06-14-25 / 03:49 PM","Field","143","20","5","27"
"06-13-25 / 11:57 PM","Field","144","40","4","24"
"06-13-25 / 01:12 PM","Lower Box","123","29","2","49"
"06-12-25 / 11:51 PM","Left Field Bleachers","181","3","7","17"
"06-12-25 / 10:40 PM","Lower Outfield","109","26","6","23"
"06-12-25 / 05:17 PM","Field","118","10","4","38"
"06-12-25 / 01:45 AM","Lower Box","140","1","0","152"
"06-11-25 / 02:57 PM","Lower Box","138","10","2","52"
"06-11-25 / 02:44 AM","Field","117","24","6","33"
"06-10-25 / 09:53 PM","Tables","223TB1","TB1","2","266"
"06-10-25 / 02:57 PM","Field","116","1","4","58"
"06-09-25 / 11:44 PM","Lower Box","132","35","2","38"
"06-09-25 / 11:19 PM","Lower Box","119","1","2","140"
"06-09-25 / 01:12 AM","Lower Box","126","30","2","40"
"06-08-25 / 07:10 PM","Center Field Bleachers","193","4","0","24"
"06-06-25 / 01:07 PM","Upper","328","1","2","23"
"06-05-25 / 02:34 AM","Field","142","1","3","111"
"06-04-25 / 11:14 PM","Lower Box","120","21","4","49"
"06-03-25 / 06:29 PM","Upper","333","7","2","18"
"06-03-25 / 09:50 AM","Upper","331","1","2","35"
"06-02-25 / 09:31 PM","Upper","331","12","0","10"
"06-02-25 / 03:48 PM","Lower Box","137","12","2","56"
"06-01-25 / 06:09 PM","Field","142","40","4","26"
"06-01-25 / 05:35 PM","Lower Box","124","13","2","80"
"06-01-25 / 04:46 PM","Upper","329","13","0","12"
"05-31-25 / 09:14 PM","Field","146","1","7","57"
"05-31-25 / 06:20 PM","Upper","330","14","6","15"
"05-30-25 / 10:09 AM","Diamond Club","27","3","2","782"
"05-27-25 / 12:10 AM","Lower Box","140","8","2","39"
"05-26-25 / 11:07 PM","Upper","328","12","0","10"
"05-26-25 / 11:07 PM","Upper","328","13","0","10"
"05-26-25 / 07:26 PM","Lower Outfield","109","29","2","24"
"05-26-25 / 04:10 PM","Field","142","21","4","29"
"05-25-25 / 06:20 PM","Center Field Bleachers","194","10","0","26"
"05-24-25 / 10:27 PM","Field","114","2","2","50"
"05-22-25 / 06:25 PM","Field","118","26","2","28"
"05-22-25 / 03:05 PM","Upper","340","2","2","21"
"05-21-25 / 11:45 AM","Upper","307","2","2","14"
"05-20-25 / 11:54 PM","Lower Box","120","13","2","46"
"05-20-25 / 10:34 PM","Terrace Club","238","2","5","56"
"05-19-25 / 06:05 PM","Terrace Club","215","1","2","45"
"05-17-25 / 08:14 AM","Lower Box","124","15","2","54"
"05-15-25 / 09:49 PM","Field","117","6","2","36"
"05-15-25 / 12:58 PM","Center Field Bleachers","194","9","0","25"
"05-15-25 / 12:37 PM","Center Field Bleachers","194","10","0","25"
"05-12-25 / 11:49 PM","Lower Box","128","35","4","44"
"05-10-25 / 11:01 PM","Lower Box","135","32","0","29"
"05-10-25 / 02:18 PM","Lower Box","127","25","4","37"
"05-10-25 / 12:20 PM","Left Field Bleachers","181","1","2","14"
"05-09-25 / 09:18 PM","Lower Box","124","25","2","48"
"05-09-25 / 05:05 PM","Terrace Club","233","5","2","39"
"05-09-25 / 02:15 PM","Upper","321","25","0","15"
"05-07-25 / 07:47 PM","Upper","329","2","2","18"
"05-07-25 / 05:13 PM","Lower Box","123","30","2","40"
"05-07-25 / 12:33 AM","Lower Box","127","11","2","52"
"05-04-25 / 10:06 PM","Upper","335","1","2","20"
"05-03-25 / 01:57 PM","Lower Box","138","8","2","78"
"05-01-25 / 08:07 PM","Lower Box","129","13","4","58"
"04-29-25 / 10:54 AM","Upper","320","1","2","16"
"04-26-25 / 10:54 PM","Left Field Bleachers","186","1","5","15"
"04-23-25 / 12:03 AM","Upper","325","1","2","17"
"04-20-25 / 05:27 PM","Field","142","39","6","20"
"04-18-25 / 02:05 PM","Field","142","2","0","31"
"04-15-25 / 11:16 PM","Field","147","11","2","20"
"04-15-25 / 09:09 PM","Upper","326","10","6","9"
"04-15-25 / 04:31 PM","Lower Box","123","18","0","52"
"04-13-25 / 06:00 PM","Lower Box","127","12","2","55"
"04-11-25 / 11:33 PM","Lower Box","138","21","2","41"
"04-07-25 / 01:02 PM","Lower Box","123","23","5","42"
"04-02-25 / 09:49 PM","Lower Box","139","14","2","46"
"04-01-25 / 09:26 PM","Lower Box","136","10","0","34"
"04-01-25 / 03:59 PM","Lower Box","125","15","0","37"
"03-29-25 / 09:40 PM","Lower Box","140","4","0","60"
"03-28-25 / 12:08 PM","Diamond Club","33","5","2","496"
"03-26-25 / 02:48 PM","Lower Outfield","109","24","2","20"
"03-23-25 / 06:58 PM","Terrace Club","226","3","0","37"
"03-16-25 / 05:34 PM","Field","118","27","0","26.82"
"03-15-25 / 08:01 PM","Field","116","23","2","22.33"
"03-07-25 / 01:05 AM","Lower Box","128","20","0","35.43"
"03-06-25 / 12:09 AM","Lower Box","128","20","0","35.43"
"02-27-25 / 09:05 AM","Lower Box","128","36","0","43.52"
"02-18-25 / 05:03 PM","Lower Box","138","8","0","51.77"
"02-16-25 / 04:19 PM","Lower Box","128","26","0","44.26"
"02-16-25 / 03:10 PM","Lower Box","128","26","0","43.79"
"01-25-25 / 04:13 PM","Lower Box","141","11","0","90.11"
"01-19-25 / 01:34 PM","Lower Box","131","27","8","33.06"
"01-05-25 / 11:05 AM","Lower Box","123","30","2","39.22"
"08-20-24 / 01:33 AM","Lower Outfield","102","","4","44.28"
