"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"07-22-25 / 09:45 PM","Lower Outfield","107","26","2","28"
"07-22-25 / 08:20 PM","Upper","328","22","5","18"
"07-22-25 / 08:20 PM","Upper","330","22","5","18"
"07-22-25 / 08:20 PM","Left Field Bleachers","186","2","2","24"
"07-22-25 / 08:19 PM","Upper","321","4","2","27"
"07-22-25 / 08:11 PM","Field","142","27","2","30"
"07-22-25 / 08:06 PM","Lower Box","141","29","2","52"
"07-22-25 / 07:23 PM","Lower Box","137","31","2","50"
"07-22-25 / 07:16 PM","Upper","314","5","2","17"
"07-22-25 / 07:13 PM","Upper","315","2","11","17"
"07-22-25 / 06:30 PM","Field","144","19","5","45"
"07-22-25 / 06:29 PM","Lower Box","137","29","2","53"
"07-22-25 / 06:28 PM","Field","142","39","2","38"
"07-22-25 / 06:25 PM","Upper","333","20","4","16"
"07-22-25 / 06:21 PM","Lower Outfield","107","26","2","28"
"07-22-25 / 06:21 PM","Lower Box","126","29","2","56"
"07-22-25 / 06:15 PM","Upper","329","21","3","18"
"07-22-25 / 06:10 PM","Lower Box","135","29","2","53"
"07-22-25 / 06:05 PM","Upper","313","2","2","16"
"07-22-25 / 06:02 PM","Lower Outfield","107","27","2","27"
"07-22-25 / 05:38 PM","Field","116","38","2","25"
"07-22-25 / 05:31 PM","Lower Box","123","17","2","59"
"07-22-25 / 05:23 PM","Lower Box","127","34","2","53"
"07-22-25 / 05:23 PM","Lower Box","138","25","0","45"
"07-22-25 / 05:21 PM","Lower Box","132","11","0","80"
"07-22-25 / 05:19 PM","Lower Box","123","19","0","56"
"07-22-25 / 05:14 PM","Upper","335","16","6","16"
"07-22-25 / 05:11 PM","Upper","334","20","2","16"
"07-22-25 / 05:03 PM","Terrace Club","236","4","0","50"
"07-22-25 / 05:01 PM","Upper","313","2","4","16"
"07-22-25 / 05:00 PM","Upper","333","19","4","16"
"07-22-25 / 04:33 PM","Lower Outfield","109","27","2","30"
"07-22-25 / 04:32 PM","Field","144","19","7","45"
"07-22-25 / 04:26 PM","Upper","325","23","1","16"
"07-22-25 / 04:15 PM","Lower Box","132","15","0","54"
"07-22-25 / 04:09 PM","Upper","325","23","5","16"
"07-22-25 / 04:05 PM","Lower Box","132","9","0","63"
"07-22-25 / 04:04 PM","Field","148","8","4","47"
"07-22-25 / 04:00 PM","Terrace Club","217","5","8","48"
"07-22-25 / 03:31 PM","Lower Box","127","34","2","53"
"07-22-25 / 03:21 PM","Upper","335","16","7","16"
"07-22-25 / 03:20 PM","Upper","330","21","6","18"
"07-22-25 / 03:15 PM","Upper","340","25","3","16"
"07-22-25 / 03:11 PM","Lower Box","141","11","2","52"
"07-22-25 / 03:07 PM","Field","142","12","2","43"
"07-22-25 / 03:07 PM","Lower Box","141","19","2","48"
"07-22-25 / 02:35 PM","Upper","323","10","2","22"
"07-22-25 / 02:27 PM","Lower Box","127","34","5","53"
"07-22-25 / 02:20 PM","Upper","330","22","10","18"
"07-22-25 / 02:15 PM","Lower Box","137","8","2","62"
"07-22-25 / 02:14 PM","Left Field Bleachers","180","2","2","22"
"07-22-25 / 02:09 PM","Lower Outfield","106","26","2","27"
"07-22-25 / 02:08 PM","Field","116","38","2","28"
"07-22-25 / 02:03 PM","Upper","333","20","10","16"
"07-22-25 / 01:58 PM","Lower Outfield","106","27","2","26"
"07-22-25 / 01:45 PM","Upper","341","19","8","15"
"07-22-25 / 01:27 PM","Center Field Bleachers","194","1","0","20"
"07-22-25 / 01:20 PM","Lower Outfield","108","29","2","30"
"07-22-25 / 01:16 PM","Lower Box","128","30","2","49"
"07-22-25 / 01:14 PM","Diamond Club","33","6","0","450"
"07-22-25 / 12:55 PM","Upper","318","3","5","18"
"07-22-25 / 12:51 PM","Lower Box","120","8","0","81"
"07-22-25 / 12:31 PM","Terrace Club","221","1","0","54"
"07-22-25 / 12:28 PM","Upper","326","11","2","17"
"07-22-25 / 12:01 PM","Lower Outfield","105","27","2","20"
"07-22-25 / 12:00 PM","Diamond Club","35","4","0","450"
"07-22-25 / 11:45 AM","Lower Box","119","12","4","55"
"07-22-25 / 11:43 AM","Lower Box","127","18","2","64"
"07-22-25 / 11:23 AM","Left Field Bleachers","186","2","2","24"
"07-22-25 / 11:16 AM","Field","116","34","2","30"
"07-22-25 / 11:12 AM","Lower Outfield","105","33","4","24"
"07-22-25 / 11:07 AM","Lower Box","128","30","0","49"
"07-22-25 / 11:03 AM","Field","117","21","2","34"
"07-22-25 / 10:48 AM","Lower Box","140","29","2","50"
"07-22-25 / 10:19 AM","Lower Outfield","108","27","5","30"
"07-22-25 / 09:23 AM","Diamond Club","35","4","0","450"
"07-22-25 / 09:01 AM","Terrace Club","244","2","2","30"
"07-22-25 / 08:21 AM","Field","144","40","5","34"
"07-22-25 / 05:39 AM","Lower Box","120","31","7","54"
"07-22-25 / 05:04 AM","Upper","318","2","9","19"
"07-22-25 / 03:21 AM","Upper","323","19","2","15"
"07-22-25 / 02:50 AM","Lower Box","132","35","2","57"
"07-22-25 / 02:39 AM","Lower Box","132","15","0","54"
"07-22-25 / 02:35 AM","Upper","323","19","2","15"
"07-22-25 / 02:34 AM","Left Field Bleachers","181","2","2","21"
"07-22-25 / 02:34 AM","Upper","321","4","6","23"
"07-22-25 / 02:30 AM","Upper","328","23","11","16"
"07-22-25 / 02:23 AM","Lower Box","119","31","3","47"
"07-22-25 / 02:10 AM","Terrace Club","217","5","10","48"
"07-22-25 / 01:16 AM","Upper","329","12","2","17"
"07-22-25 / 12:53 AM","Lower Box","138","25","4","51"
"07-22-25 / 12:44 AM","Upper","340","25","5","15"
"07-22-25 / 12:38 AM","Upper","325","8","2","22"
"07-22-25 / 12:34 AM","Upper","323","9","0","18"
"07-22-25 / 12:24 AM","Lower Box","122","25","0","43"
"07-22-25 / 12:22 AM","Upper","331","14","2","16"
"07-21-25 / 11:34 PM","Field","142","40","2","35"
"07-21-25 / 11:34 PM","Upper","321","2","2","23"
"07-21-25 / 11:08 PM","Upper","328","22","7","16"
"07-21-25 / 11:00 PM","Lower Box","132","23","5","57"
"07-21-25 / 11:00 PM","Lower Outfield","106","26","2","25"
"07-21-25 / 10:52 PM","Lower Outfield","106","28","2","25"
"07-21-25 / 10:48 PM","Lower Box","125","15","0","68"
"07-21-25 / 10:45 PM","Lower Outfield","106","26","2","25"
"07-21-25 / 10:15 PM","Field","117","4","2","49"
"07-21-25 / 10:13 PM","Upper","332","18","2","17"
"07-21-25 / 10:09 PM","Lower Box","139","29","2","46"
"07-21-25 / 10:06 PM","Upper","328","1","2","23"
"07-21-25 / 09:16 PM","Upper","329","20","10","15"
"07-21-25 / 09:01 PM","Lower Box","131","20","5","57"
"07-21-25 / 08:47 PM","Terrace Club","243","11","5","40"
"07-21-25 / 08:17 PM","Center Field Bleachers","194","6","9","14"
"07-21-25 / 08:11 PM","Lower Box","124","24","2","47"
"07-21-25 / 08:00 PM","Upper","321","9","2","15"
"07-21-25 / 07:41 PM","Upper","334","12","3","16"
"07-21-25 / 07:35 PM","Field","147","10","2","29"
"07-21-25 / 07:26 PM","Lower Outfield","106","29","2","18"
"07-21-25 / 07:22 PM","Lower Outfield","107","27","2","20"
"07-21-25 / 07:22 PM","Upper","337","9","2","16"
"07-21-25 / 07:12 PM","Upper","323","11","2","15"
"07-21-25 / 07:06 PM","Lower Box","123","30","2","45"
"07-21-25 / 06:47 PM","Field","142","1","2","63"
"07-21-25 / 06:25 PM","Terrace Club","236","12","2","42"
"07-21-25 / 06:21 PM","Field","116","3","2","37"
"07-21-25 / 05:58 PM","Upper","323","11","5","15"
"07-21-25 / 05:45 PM","Lower Outfield","107","27","5","24"
"07-21-25 / 05:02 PM","Upper","321","10","6","15"
"07-21-25 / 04:29 PM","Lower Box","122","25","0","43"
"07-21-25 / 04:27 PM","Lower Box","126","19","2","57"
"07-21-25 / 04:17 PM","Lower Outfield","109","25","2","16"
"07-21-25 / 04:05 PM","Upper","308","1","9","15"
"07-21-25 / 04:04 PM","Upper","330","20","0","21"
"07-21-25 / 03:59 PM","Lower Box","132","9","0","86"
"07-21-25 / 03:45 PM","Lower Box","136","9","0","70"
"07-21-25 / 03:39 PM","Upper","323","11","7","15"
"07-21-25 / 03:34 PM","Upper","333","1","2","25"
"07-21-25 / 03:31 PM","Field","142","21","2","34"
"07-21-25 / 02:35 PM","Lower Box","135","29","2","47"
"07-21-25 / 02:18 PM","Upper","330","13","5","16"
"07-21-25 / 02:15 PM","Lower Box","128","25","2","57"
"07-21-25 / 02:05 PM","Upper","331","9","0","14"
"07-21-25 / 01:54 PM","Lower Box","138","25","5","47"
"07-21-25 / 01:44 PM","Field","150","40","5","24"
"07-21-25 / 01:33 PM","Lower Box","126","24","2","48"
"07-21-25 / 01:29 PM","Left Field Bleachers","184","4","3","16"
"07-21-25 / 01:21 PM","Upper","330","12","3","16"
"07-21-25 / 01:12 PM","Lower Box","122","29","2","46"
"07-21-25 / 01:00 PM","Terrace Club","212","1","2","44"
"07-21-25 / 12:34 PM","Upper","310","1","10","15"
"07-21-25 / 12:31 PM","Lower Outfield","106","27","5","23"
"07-21-25 / 12:13 PM","Lower Box","138","24","2","47"
"07-21-25 / 11:38 AM","Lower Outfield","109","25","2","16"
"07-21-25 / 11:13 AM","Lower Box","123","29","2","51"
"07-21-25 / 11:08 AM","Lower Box","123","17","4","52"
"07-21-25 / 10:16 AM","Terrace Club","217","3","0","83"
"07-21-25 / 10:15 AM","Lower Box","140","21","2","43"
"07-21-25 / 10:05 AM","Center Field Bleachers","192","2","0","12"
"07-21-25 / 10:00 AM","Lower Box","121","28","7","46"
"07-21-25 / 09:00 AM","Field","143","5","2","38"
"07-21-25 / 04:21 AM","Lower Outfield","108","26","2","25"
"07-21-25 / 02:54 AM","Lower Box","123","7","0","90"
"07-21-25 / 02:44 AM","Upper","340","10","2","14"
"07-21-25 / 01:16 AM","Lower Box","124","29","2","53"
"07-21-25 / 12:34 AM","Upper","330","14","2","14"
"07-21-25 / 12:19 AM","Upper","316","11","0","19"
"07-21-25 / 12:13 AM","Upper","340","10","2","14"
"07-20-25 / 11:58 PM","Field","142","22","2","32"
"07-20-25 / 11:48 PM","Lower Outfield","108","24","0","27"
"07-20-25 / 11:40 PM","Field","117","21","2","38"
"07-20-25 / 11:33 PM","Terrace Club","220","4","0","306"
"07-20-25 / 11:18 PM","Field","146","3","2","38"
"07-20-25 / 11:15 PM","Center Field Bleachers","194","6","10","14"
"07-20-25 / 11:02 PM","Field","117","11","4","39"
"07-20-25 / 09:38 PM","Lower Box","137","19","2","51"
"07-20-25 / 09:36 PM","Field","142","40","2","30"
"07-20-25 / 08:52 PM","Lower Box","137","12","0","58"
"07-20-25 / 07:58 PM","Field","146","3","2","38"
"07-20-25 / 07:55 PM","Field","142","19","5","37"
"07-20-25 / 07:33 PM","Lower Box","129","11","2","65"
"07-20-25 / 07:18 PM","Field","142","2","2","53"
"07-20-25 / 07:16 PM","Left Field Bleachers","180","1","4","18"
"07-20-25 / 06:45 PM","Center Field Bleachers","195","15","0","15"
"07-20-25 / 06:28 PM","Lower Box","124","12","0","68"
"07-20-25 / 06:09 PM","Lower Box","132","10","2","65"
"07-20-25 / 05:59 PM","Upper","330","14","2","14"
"07-20-25 / 05:35 PM","Field","146","8","2","37"
"07-20-25 / 05:23 PM","Lower Box","129","36","2","52"
"07-20-25 / 05:16 PM","Field","144","4","5","39"
"07-20-25 / 05:07 PM","Press Club","PL4","3","2","376"
"07-20-25 / 05:07 PM","Field","142","2","2","53"
"07-20-25 / 04:34 PM","All Star","14","2","0","162"
"07-20-25 / 12:23 PM","Lower Outfield","106","23","0","31"
"07-20-25 / 11:48 AM","Lower Box","138","5","2","153"
"07-20-25 / 10:32 AM","Lower Box","129","38","0","56"
"07-20-25 / 09:34 AM","Left Field Bleachers","181","1","0","15"
"07-20-25 / 09:29 AM","Upper","326","11","4","15"
"07-20-25 / 02:45 AM","Upper","323","9","0","18"
"07-20-25 / 02:22 AM","Field","118","29","2","28"
"07-20-25 / 02:10 AM","Field","118","2","2","58"
"07-20-25 / 01:03 AM","Upper","326","4","2","22"
"07-20-25 / 12:45 AM","Upper","307","2","6","14"
"07-19-25 / 11:28 PM","Terrace Club","234","1","0","77"
"07-19-25 / 11:10 PM","Field","118","25","2","28"
"07-19-25 / 11:10 PM","Upper","339","10","2","15"
"07-19-25 / 10:50 PM","Field","118","29","2","28"
"07-19-25 / 10:50 PM","Upper","337","1","0","41"
"07-19-25 / 10:28 PM","Lower Box","131","25","2","55"
"07-19-25 / 09:09 PM","Lower Box","126","30","2","45"
"07-19-25 / 08:09 PM","Lower Box","119","15","6","42"
"07-19-25 / 01:34 PM","Diamond Club","27","3","2","540"
"07-19-25 / 01:08 PM","Upper","307","2","1","14"
"07-19-25 / 12:34 PM","Lower Box","129","42","0","56"
"07-19-25 / 11:43 AM","Left Field Bleachers","183","3","2","15"
"07-19-25 / 02:17 AM","Lower Box","140","21","4","41"
"07-19-25 / 01:31 AM","Upper","326","4","2","19"
"07-19-25 / 01:16 AM","Field","114","2","0","39"
"07-19-25 / 12:22 AM","Lower Box","135","10","2","63"
"07-19-25 / 12:21 AM","Lower Box","126","31","0","40"
"07-18-25 / 08:20 PM","Field","118","13","2","38"
"07-18-25 / 05:40 PM","Lower Box","138","31","5","41"
"07-18-25 / 05:40 PM","Lower Box","136","24","2","43"
"07-18-25 / 05:35 PM","Field","148","3","2","43"
"07-18-25 / 05:20 PM","Field","117","7","5","38"
"07-18-25 / 12:44 PM","Upper","325","10","2","16"
"07-18-25 / 10:44 AM","Left Field Bleachers","183","1","2","18"
"07-18-25 / 01:16 AM","Lower Outfield","109","24","2","37"
"07-17-25 / 10:09 PM","Field","149","40","4","25"
"07-17-25 / 09:27 PM","Lower Box","140","18","5","44"
"07-17-25 / 08:50 PM","Terrace Club","243","1","2","51"
"07-17-25 / 08:24 PM","Field","142","10","2","37"
"07-17-25 / 07:24 PM","Field","117","6","2","34"
"07-17-25 / 07:18 PM","Left Field Bleachers","184","2","2","15"
"07-17-25 / 06:07 PM","Terrace Club","215","1","2","38"
"07-17-25 / 04:48 PM","Upper","321","2","2","25"
"07-17-25 / 03:48 PM","Left Field Bleachers","186","1","4","19"
"07-17-25 / 03:16 PM","Terrace Club","221","2","2","57"
"07-17-25 / 02:33 PM","Field","142","8","2","38"
"07-17-25 / 11:39 AM","Terrace Club","244","2","2","36"
"07-17-25 / 11:33 AM","Upper","320","2","0","32"
"07-17-25 / 01:53 AM","Lower Box","126","30","5","40"
"07-17-25 / 12:13 AM","Field","146","2","2","43"
"07-16-25 / 10:55 PM","Terrace Club","211","3","0","75"
"07-16-25 / 09:44 PM","Lower Box","124","24","4","47"
"07-16-25 / 09:19 PM","Left Field Bleachers","187","1","5","17"
"07-16-25 / 09:18 PM","Lower Box","140","31","5","42"
"07-16-25 / 07:19 PM","Upper","306","1","8","16"
"07-16-25 / 01:54 PM","Lower Box","125","9","2","68"
"07-16-25 / 01:51 PM","Left Field Bleachers","181","1","2","20"
"07-16-25 / 01:34 PM","Lower Outfield","108","23","0","45"
"07-16-25 / 11:51 AM","Field","146","40","6","22"
"07-16-25 / 12:51 AM","Lower Box","137","7","0","68"
"07-15-25 / 11:39 PM","Lower Box","137","8","0","63"
"07-15-25 / 11:15 PM","Upper","320","10","2","16"
"07-15-25 / 09:51 PM","Lower Box","139","5","2","73"
"07-15-25 / 09:46 PM","Field","143","21","2","30"
"07-15-25 / 09:46 PM","Upper","340","2","6","19"
"07-15-25 / 09:06 PM","Lower Box","122","31","2","43"
"07-15-25 / 06:20 PM","Lower Box","135","29","4","43"
"07-15-25 / 05:34 PM","Left Field Bleachers","183","4","7","16"
"07-15-25 / 04:41 PM","Center Field Bleachers","191","9","0","16"
"07-15-25 / 02:12 PM","Lower Box","123","30","2","41"
"07-15-25 / 02:08 PM","Lower Box","141","5","5","53"
"07-15-25 / 12:34 PM","Left Field Bleachers","185","4","4","15"
"07-15-25 / 09:49 AM","Upper","331","10","7","15"
"07-15-25 / 09:34 AM","Field","117","3","2","47"
"07-15-25 / 12:14 AM","Lower Box","127","11","0","93"
"07-14-25 / 10:51 PM","Upper","339","9","2","15"
"07-14-25 / 10:18 PM","Lower Box","137","25","2","47"
"07-14-25 / 09:03 PM","Field","142","1","2","72"
"07-14-25 / 06:55 PM","Lower Box","122","31","6","43"
"07-14-25 / 06:51 PM","Upper","330","11","2","15"
"07-14-25 / 05:17 PM","Field","112","4","2","32"
"07-14-25 / 12:43 AM","All Star","10","","0","16"
"07-14-25 / 12:36 AM","Terrace Club","236","1","0","54"
"07-14-25 / 12:03 AM","Terrace Club","242","10","0","75"
"07-13-25 / 10:58 PM","Field","117","6","2","34"
"07-13-25 / 10:30 PM","Upper","327","9","5","15"
"07-13-25 / 07:28 PM","Upper","330","14","6","14"
"07-13-25 / 06:28 PM","Lower Box","137","6","2","115"
"07-13-25 / 02:35 PM","Left Field Bleachers","181","1","5","17"
"07-13-25 / 01:30 AM","Field","142","21","4","32"
