"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"06-28-25 / 02:02 PM","Field Level Baseline","112","9","2","83"
"06-27-25 / 04:26 PM","Field Level","116","4","2","108"
"06-26-25 / 02:38 PM","Field Level","116","31","2","76"
"06-26-25 / 02:20 PM","Terrace","323","2","4","68"
"06-24-25 / 01:16 PM","Terrace","316","1","0","63"
"06-24-25 / 12:16 PM","Terrace","316","1","0","63"
"06-23-25 / 05:37 PM","Terrace","321","3","2","46"
"06-23-25 / 04:37 PM","Field Level Outfield","106","12","2","54"
"06-15-25 / 05:20 PM","Terrace","316","1","3","64"
"06-14-25 / 04:51 PM","Hall of Fame Club","224","6","2","114"
"06-13-25 / 08:57 PM","Hall of Fame Club","230","1","0","90"
"06-11-25 / 04:39 PM","Field Level Baseline","110","10","0","67"
"06-10-25 / 09:38 PM","Field Level","115","2","0","108"
"06-10-25 / 07:28 PM","Hall of Fame Club","229","1","2","154"
"06-09-25 / 09:35 PM","Field Level","116","4","3","108"
"06-09-25 / 01:03 PM","Field Level","123","28","2","119"
"06-04-25 / 12:04 PM","Field Level","115","2","0","108"
"06-01-25 / 02:53 PM","Field Level Baseline","135","7","2","87"
"06-01-25 / 07:55 AM","Field Level Outfield","104","3","2","62"
"05-30-25 / 01:39 PM","Field Level Outfield","104","1","0","113"
"05-26-25 / 03:42 PM","Terrace","322","5","0","52"
"05-25-25 / 11:56 AM","Field Level Baseline","114","13","0","85"
"05-25-25 / 03:18 AM","Field Level","117","8","2","109"
"05-22-25 / 08:12 PM","Hall of Fame Club","222","1","2","136"
"05-12-25 / 08:03 PM","Field Level","132","4","2","129"
"05-10-25 / 09:00 AM","Field Level Baseline","110","1","2","137"
"05-07-25 / 05:09 PM","Field Level","131","2","0","104"
"05-04-25 / 10:37 PM","Field Level","128","24","0","61"
"05-03-25 / 03:55 PM","Field Level","131","1","0","121"
"04-29-25 / 06:24 PM","Field Level Baseline","113","19","0","56"
"04-26-25 / 02:50 PM","Field Level Outfield","142","6","2","50"
"04-22-25 / 08:35 PM","Pavilion","207","1","2","59"
"04-22-25 / 01:36 PM","Hall of Fame Club","213","9","0","71"
"04-21-25 / 07:51 PM","Field Level Outfield","140","8","2","39"
"04-13-25 / 06:43 PM","Hall of Fame Club","225","4","2","109"
"04-12-25 / 04:41 PM","Field Level Outfield","143","3","2","43"
"04-11-25 / 07:01 PM","CP Rankin Club","D","14","2","180"
"04-03-25 / 02:48 PM","Field Level","115","3","2","193"
"04-02-25 / 10:13 PM","Field Level","115","16","2","77"
"03-30-25 / 03:42 PM","CP Rankin Club","A","17","2","228"
"03-28-25 / 05:45 PM","Field Level Outfield","147","4","5","93"
"03-26-25 / 10:58 AM","Field Level","116","15","0","55"
"03-22-25 / 08:29 PM","Field Level","116","15","0","56"
"03-21-25 / 03:08 PM","Hall of Fame Club","220","6","2","85"
"03-21-25 / 01:41 PM","Hall of Fame Club","220","6","2","85"
"03-16-25 / 09:24 AM","Field Level Baseline","113","13","0","87.67"
"03-12-25 / 07:25 PM","Field Level","123","30","2","77.3"
"03-11-25 / 07:15 PM","Field Level","123","30","2","79.29"
"03-04-25 / 12:41 PM","Field Level Baseline","113","11","2","65.82"
"03-03-25 / 12:35 PM","Field Level Baseline","113","11","2","66.82"
"03-01-25 / 08:23 PM","Terrace Deck","429","2","5","43.66"
"02-26-25 / 03:31 PM","Pavilion","201","1","2","57.29"
"02-18-25 / 06:03 PM","Field Level","116","19","2","76.75"
"01-13-25 / 06:21 AM","Field Level","117","21","1","97.87"
"01-13-25 / 06:21 AM","Field Level Outfield","142","5","2","62.42"
"10-29-24 / 04:31 PM","Hall of Fame Club","214","3","4","116.96"
