"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"07-17-25 / 12:07 AM","Lower View MVP","413","G","9","20"
"07-16-25 / 11:13 PM","Field Box","101","Z","6","25"
"07-16-25 / 11:03 PM","Field Box","133","M","8","19"
"07-16-25 / 10:42 PM","Right Field MVP","236","XX","3","14"
"07-16-25 / 10:26 PM","Terrace MVP","223","B","4","68"
"07-16-25 / 09:16 PM","Club Loge","304","H","5","19"
"07-16-25 / 08:08 PM","Field Box","103","E","9","24"
"07-16-25 / 05:37 PM","Right Field MVP","238","L","2","20"
"07-16-25 / 04:35 PM","Lower View MVP","412","H","11","18"
"07-16-25 / 03:55 PM","Terrace MVP","221","C","2","58"
"07-16-25 / 12:52 PM","Lower View All-Star","409","G","2","12"
"07-16-25 / 09:52 AM","View MVP","521","G","7","16"
"07-16-25 / 03:26 AM","Right Field MVP","238","L","5","20"
"07-16-25 / 01:03 AM","Dugout MVP","124","C","2","173"
"07-16-25 / 12:51 AM","Terrace MVP","211","C","2","50"
"07-16-25 / 12:45 AM","Lower View All-Star","410","F","7","19"
"07-16-25 / 12:16 AM","Club Loge Front Row","305","A","2","17"
"07-16-25 / 12:03 AM","View MVP","514","A","2","15"
"07-15-25 / 11:36 PM","Field All-Star","106","L","12","40"
"07-15-25 / 11:16 PM","Lower View MVP","416","C","2","23"
"07-15-25 / 09:34 PM","Lexus Diamond Club","118","N","0","135"
"07-15-25 / 08:46 PM","Field Box","103","H","2","22"
"07-15-25 / 08:44 PM","Right Field MVP","239","L","2","17"
"07-15-25 / 08:32 PM","Club All-Star","343","B","6","20"
"07-15-25 / 08:32 PM","Lower View MVP","412","J","2","18"
"07-15-25 / 07:25 PM","Field Box","105","Z","2","22"
"07-15-25 / 07:24 PM","Club All-Star Front Row","340","A","0","54"
"07-15-25 / 06:45 PM","Field Box","131","Y","3","21"
"07-15-25 / 04:55 PM","Field Box Front Row","131","A","13","81"
"07-15-25 / 04:36 PM","Field Hall of Fame","113","F","0","98"
"07-15-25 / 03:54 PM","Field All-Star","129","C","2","46"
"07-15-25 / 03:27 PM","Left Field Pavilion","257","W","7","16"
"07-15-25 / 02:46 PM","Lower View MVP","418","G","2","20"
"07-15-25 / 01:20 PM","Field MVP","109","V","3","60"
"07-15-25 / 11:20 AM","Field Hall of Fame","126","E","2","70"
"07-15-25 / 11:18 AM","Lower View MVP Front Row","417","A","3","41"
"07-15-25 / 10:45 AM","Terrace MVP","223","E","2","50"
"07-15-25 / 09:02 AM","Club Loge","347","H","6","18"
"07-15-25 / 02:19 AM","Club Loge Front Row","305","A","6","19"
"07-15-25 / 01:34 AM","Field MVP","127","B","7","65"
"07-14-25 / 11:54 PM","View All-Star","529","D","4","11"
"07-14-25 / 09:49 PM","Left Field Pavilion","257","U","12","17"
"07-14-25 / 07:06 PM","Lower View All-Star","427","B","10","17"
"07-14-25 / 06:06 PM","Lower View All-Star","410","G","0","14"
"07-14-25 / 04:24 PM","Club MVP","333","B","2","50"
"07-14-25 / 04:23 PM","Field Box","105","F","2","28"
"07-14-25 / 04:02 PM","Field MVP","124","J","2","74"
"07-14-25 / 04:02 PM","Field MVP","112","T","2","79"
"07-14-25 / 03:04 PM","Terrace MVP","221","C","4","58"
"07-14-25 / 01:26 PM","Field Box","105","D","2","35"
"07-14-25 / 02:40 AM","Lower View All-Star","428","C","2","15"
"07-14-25 / 12:33 AM","Right Field MVP","236","Z","6","14"
"07-13-25 / 10:40 PM","Lower View MVP","422","B","2","25"
"07-13-25 / 10:03 PM","View MVP","514","B","6","15"
"07-13-25 / 08:23 PM","Right Field MVP","237","H","2","18"
"07-13-25 / 06:43 PM","Field All-Star","108","G","4","45"
"07-13-25 / 06:14 PM","Lower View MVP","419","B","2","25"
"07-13-25 / 06:07 PM","Club Loge","344","B","2","18"
