"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"08-02-25 / 09:19 PM","Promenade Outfield","503","15","3","28"
"08-02-25 / 08:01 PM","Promenade Outfield","535","14","2","24"
"08-02-25 / 05:05 PM","The Porch Presented by Hijole!","335","2","3","54"
"08-02-25 / 03:19 PM","Promenade Reserved","521","17","2","31"
"08-02-25 / 03:07 PM","Hyundai Club","119","8","2","227"
"08-02-25 / 03:07 PM","Promenade Box Gold","429","1","2","41"
"08-02-25 / 12:35 AM","Excelsior Reserved","331","8","2","53"
"08-01-25 / 11:48 PM","Promenade Baseline","406","3","4","56"
"08-01-25 / 09:10 PM","Field Box","126","28","2","66"
"08-01-25 / 08:44 PM","Promenade Baseline","410","4","2","59"
"08-01-25 / 08:38 PM","Promenade Outfield","533","3","10","29"
"08-01-25 / 07:20 PM","Promenade Outfield Gold","536","1","4","33"
"08-01-25 / 06:49 PM","Promenade Baseline Gold","422","1","2","54"
"08-01-25 / 06:17 PM","Promenade Baseline","403","3","2","37"
"08-01-25 / 12:32 PM","Promenade Outfield","534","2","2","29"
"08-01-25 / 12:11 PM","Delta Sky360° Gold","F","4","2","540"
"08-01-25 / 10:11 AM","Field Reserved","101","15","2","58"
"08-01-25 / 02:41 AM","Promenade Infield Gold","510","1","2","47"
"07-31-25 / 10:55 PM","Field Reserved","103","4","0","66"
"07-31-25 / 10:23 PM","Big Apple Reserved","142","9","2","50"
"07-31-25 / 06:23 PM","Promenade Outfield","532","17","3","24"
"07-31-25 / 10:27 AM","Baseline Box","131","36","2","53"
"07-31-25 / 10:01 AM","Excelsior Box","329","4","2","69"
"07-31-25 / 10:01 AM","Field Box","126","16","2","88"
"07-31-25 / 08:24 AM","Clover/Fiserv Silver","14","6","2","250"
"07-31-25 / 07:24 AM","Baseline Box","131","36","2","51"
"07-28-25 / 09:22 PM","Metropolitan Bronze","111","15","4","110"
"07-28-25 / 09:04 PM","Promenade Outfield","537","8","4","24"
"07-28-25 / 06:22 PM","Field Box","110","13","0","106"
"07-28-25 / 04:40 PM","Field Reserved","136","12","3","59"
"07-28-25 / 04:30 PM","Field Reserved","136","12","4","59"
"07-28-25 / 03:40 PM","Promenade Silver","417","","0","50"
"07-28-25 / 05:54 AM","Promenade Baseline Gold","420","1","2","66"
"07-27-25 / 06:27 PM","Promenade Infield","511","4","4","42"
"07-27-25 / 04:50 PM","Metropolitan Bronze","114","21","2","130"
"07-27-25 / 04:24 PM","Field Box","125","10","2","101"
"07-27-25 / 01:29 PM","Metropolitan Bronze","113","17","2","129"
"07-27-25 / 09:57 AM","Promenade Baseline Gold","402","1","2","46"
"07-27-25 / 03:22 AM","Metropolitan Silver","122","7","5","164"
"07-27-25 / 12:39 AM","Baseline Silver","107","22","3","76"
"07-26-25 / 09:48 PM","Field Box","110","26","2","88"
"07-26-25 / 09:15 PM","The Porch Presented by Hijole!","335","2","5","56"
"07-26-25 / 07:42 PM","Promenade Silver","418","2","0","58"
"07-26-25 / 03:49 PM","Metropolitan Box","122","27","2","106"
"07-26-25 / 03:15 PM","Hyundai Club","116","7","2","198"
"07-26-25 / 01:54 PM","Promenade Box","436","3","4","30"
"07-26-25 / 11:54 AM","Coca-Cola Corner","303","8","2","46"
"07-26-25 / 05:26 AM","Promenade Box","436","2","2","30"
"07-25-25 / 11:12 PM","Metropolitan Box","122","27","4","107"
"07-25-25 / 10:32 PM","Clover/Fiserv Gold","11","4","2","203"
"07-25-25 / 09:04 PM","Baseline Box","131","29","2","54"
"07-25-25 / 05:43 PM","Promenade Box Gold","434","1","2","36"
"07-25-25 / 02:09 PM","Promenade Outfield","534","6","2","27"
"07-25-25 / 02:08 PM","Promenade Outfield","534","5","2","28"
"07-25-25 / 01:21 PM","Field Box","126","12","2","97"
"07-25-25 / 11:39 AM","Metropolitan Silver","124","11","2","118"
"07-25-25 / 04:06 AM","Promenade Infield","514","14","0","25"
"07-25-25 / 02:36 AM","Excelsior Box","312","2","2","90"
"07-24-25 / 03:59 PM","Baseline Silver","128","6","2","78"
"07-24-25 / 01:13 PM","Promenade Baseline Gold","407","1","2","64"
"07-24-25 / 12:32 PM","Promenade Baseline","406","3","2","52"
"07-24-25 / 09:32 AM","Metropolitan Gold","124","3","4","211"
"07-24-25 / 06:20 AM","Baseline Box","104","29","2","50"
"07-24-25 / 06:20 AM","Baseline Box","105","28","2","58"
"07-24-25 / 02:42 AM","Promenade Reserved","507","8","0","33"
"07-23-25 / 10:50 PM","Promenade Infield","515","9","2","41"
"07-23-25 / 08:53 PM","Metropolitan Gold","113","5","2","229"
"07-23-25 / 07:08 PM","Promenade Box","436","2","3","30"
"07-23-25 / 05:38 PM","Delta Sky360° Gold","C","4","2","540"
"07-23-25 / 04:38 PM","Promenade Box Gold","435","1","2","33"
"07-23-25 / 04:08 PM","Promenade Outfield","534","11","2","24"
"07-22-25 / 11:29 PM","Promenade Baseline","404","4","2","38"
"07-22-25 / 06:58 PM","Metropolitan Silver","114","7","2","193"
"07-22-25 / 04:40 PM","Baseline Silver","128","6","0","75"
"07-22-25 / 02:22 PM","Hyundai Club","119","5","2","256"
"07-22-25 / 12:52 PM","Metropolitan Bronze","113","17","2","132"
"07-22-25 / 11:45 AM","Baseline Silver","108","31","2","63"
"07-22-25 / 10:45 AM","Promenade Infield","516","2","2","53"
"07-22-25 / 09:35 AM","The Porch Gold Presented by Hijole!","335","1","5","65"
"07-21-25 / 10:51 PM","Promenade Box","435","3","6","29"
"07-21-25 / 07:10 PM","Excelsior Silver","313","3","2","108"
"07-21-25 / 05:15 PM","Metropolitan Bronze","113","16","0","130"
"07-20-25 / 04:54 PM","Field Reserved","137","5","4","65"
"07-20-25 / 01:30 PM","Coca-Cola Corner","305","2","2","49"
"07-20-25 / 12:37 PM","Promenade Baseline","422","2","2","52"
"07-20-25 / 11:03 AM","Field Reserved Platinum","135","1","2","116"
"07-20-25 / 02:00 AM","Metropolitan Silver","123","8","2","129"
"07-20-25 / 12:29 AM","Delta Sky360° Diamond","AA","2","2","720"
"07-19-25 / 10:38 PM","Baseline Box","131","29","2","55"
"07-19-25 / 11:39 AM","Promenade Infield Gold","515","1","2","45"
"07-19-25 / 09:09 AM","Field Box","109","9","2","94"
"07-18-25 / 10:07 PM","Promenade Baseline Gold","410","1","2","74"
"07-18-25 / 08:45 PM","Promenade Outfield","501","5","5","31"
"07-18-25 / 07:23 PM","Coca-Cola Corner","302","8","2","44"
"07-18-25 / 06:19 PM","Excelsior Box","309","12","3","63"
"07-18-25 / 03:13 PM","Metropolitan Box","124","27","2","80"
"07-18-25 / 12:30 PM","Promenade Silver","418","2","0","77"
"07-18-25 / 09:40 AM","Field Reserved","134","G","2","72"
"07-18-25 / 09:06 AM","Promenade Baseline Gold","424","1","4","56"
"07-17-25 / 09:25 PM","Metropolitan Box","124","29","2","78"
"07-17-25 / 09:22 AM","Baseline Silver","107","5","0","81"
"07-16-25 / 05:31 PM","Clover/Fiserv Silver","14","11","2","180"
"07-16-25 / 05:15 PM","Field Box","110","7","2","113"
"07-16-25 / 02:48 PM","Excelsior Silver","314","3","2","119"
"07-16-25 / 12:51 PM","Field Reserved","139","18","6","52"
"07-15-25 / 09:09 PM","Clover/Fiserv Platinum","16","1","2","198"
"07-15-25 / 06:59 PM","Excelsior Box Gold","327","1","2","68"
"07-15-25 / 10:05 AM","Excelsior Box Gold","326","1","2","72"
"07-14-25 / 09:30 PM","Promenade Baseline","407","2","2","54"
"07-14-25 / 11:41 AM","Excelsior Box","312","2","0","113"
"07-13-25 / 09:21 PM","Field Reserved","134","1","0","91"
"07-12-25 / 09:59 PM","Metropolitan Silver","123","12","2","121"
"07-12-25 / 08:59 PM","Metropolitan Bronze","111","20","2","104"
"07-12-25 / 06:36 PM","Promenade Baseline Gold","401","1","4","46"
"07-12-25 / 05:29 PM","Excelsior Silver","320","2","2","128"
"07-12-25 / 03:27 PM","Clover/Fiserv Silver","12","5","2","206"
"07-11-25 / 10:19 PM","Promenade Reserved","520","2","2","34"
"07-11-25 / 02:11 PM","Field Reserved","135","14","2","60"
"07-10-25 / 09:20 PM","Field Reserved Platinum","137","1","0","96"
"07-10-25 / 05:29 PM","Field Silver","125","2","2","128"
"07-10-25 / 11:44 AM","Excelsior Box Gold","310","1","0","72"
"07-09-25 / 08:55 PM","Promenade Outfield","502","6","2","31"
"07-07-25 / 07:32 PM","Promenade Box","429","4","3","35"
"07-07-25 / 05:07 AM","Baseline Silver","107","1","2","112"
"07-06-25 / 01:54 PM","Field Reserved","103","3","2","71"
"07-05-25 / 11:08 PM","Promenade Reserved","531","16","2","23"
"07-05-25 / 06:41 PM","Hyundai Club","115","5","2","191"
"07-05-25 / 04:32 PM","Excelsior Reserved","306","6","2","59"
"07-04-25 / 08:46 PM","Excelsior Box","328","8","2","73"
"07-04-25 / 05:27 PM","Promenade Outfield","537","14","2","24"
"07-04-25 / 02:19 PM","The Cadillac Club at Payson's Platinum","CADI","1","2","468"
"07-04-25 / 10:29 AM","Promenade Silver","414","4","2","67"
"07-04-25 / 01:34 AM","Metropolitan Bronze","122","22","4","118"
"07-03-25 / 11:18 PM","Promenade Outfield","502","15","2","27"
"07-02-25 / 09:50 PM","Metropolitan Bronze","112","21","3","111"
"07-02-25 / 09:23 PM","Excelsior Reserved","307","10","3","59"
"07-02-25 / 12:13 AM","Promenade Baseline","402","4","2","37"
"07-01-25 / 10:32 PM","Field Reserved","139","18","8","51"
"07-01-25 / 02:03 PM","Hyundai Club","117","6","2","191"
"07-01-25 / 12:58 AM","Promenade Outfield","503","13","2","30"
"06-30-25 / 04:40 PM","Excelsior Silver","319","5","2","130"
"06-29-25 / 02:59 PM","Excelsior Reserved Gold","332","1","2","73"
"06-29-25 / 12:03 PM","Promenade Outfield","504","2","3","38"
"06-28-25 / 10:17 PM","Baseline Box","106","19","0","55"
"06-28-25 / 07:39 AM","Promenade Baseline","424","6","2","42"
"06-27-25 / 12:14 PM","Baseline Box","106","13","2","65"
"06-27-25 / 11:14 AM","Excelsior Box","311","3","2","94"
"06-27-25 / 11:03 AM","Excelsior Silver","321","","2","110"
"06-26-25 / 08:32 PM","Promenade Reserved","525","6","9","33"
"06-26-25 / 02:32 PM","Promenade Reserved","525","5","2","27"
"06-25-25 / 07:01 PM","Promenade Baseline","409","4","2","45"
"06-24-25 / 02:29 PM","Excelsior Box","310","10","2","78"
"06-23-25 / 08:31 PM","Excelsior Box Gold","312","1","0","68"
"06-22-25 / 08:08 PM","Hyundai Club","118","2","2","191"
"06-19-25 / 07:50 PM","Field Reserved","103","4","2","51"
"06-18-25 / 10:14 AM","Field Box","110","31","2","90"
"06-17-25 / 08:32 PM","Promenade Infield","512","14","2","40"
"06-16-25 / 09:08 PM","Baseline Silver","129","19","2","71"
"06-16-25 / 12:04 PM","Promenade Baseline Gold","420","1","2","70"
"06-16-25 / 11:09 AM","Promenade Infield","514","17","5","41"
"06-15-25 / 06:43 PM","Coca-Cola Corner","303","4","2","51"
"06-15-25 / 02:28 PM","Baseline Box","106","19","2","72"
"06-14-25 / 10:10 PM","Field Box","110","30","2","96"
"06-14-25 / 09:18 PM","Metropolitan Box","123","25","2","130"
"06-14-25 / 07:10 PM","Field Reserved Platinum","135","1","0","68"
"06-14-25 / 05:21 PM","Clover/Fiserv Silver","15","6","2","243"
"06-14-25 / 12:22 PM","Excelsior Reserved","330","7","2","65"
"06-13-25 / 11:07 PM","Excelsior Box","311","10","0","64"
"06-11-25 / 07:37 AM","Baseline Silver","128","4","2","76"
"06-09-25 / 07:37 PM","Field Reserved","101","9","0","56"
"06-08-25 / 09:02 PM","Coca-Cola Corner Gold","301","1","2","59"
"06-08-25 / 02:46 AM","Field Box","110","7","2","123"
"06-07-25 / 04:56 PM","Field Box","126","25","2","100"
"06-06-25 / 10:05 PM","Promenade Infield","513","7","0","30"
"06-06-25 / 06:05 PM","Promenade Reserved","531","16","4","25"
"06-05-25 / 09:41 PM","Field Silver","126","1","6","163"
"06-05-25 / 02:00 PM","Metropolitan Gold","124","6","6","169"
"06-04-25 / 04:28 PM","Excelsior Box Gold","312","1","0","77"
"06-03-25 / 08:04 PM","Promenade Baseline","406","2","2","67"
"06-02-25 / 10:10 PM","Coca-Cola Corner","302","6","2","55"
"06-01-25 / 01:49 AM","Field Reserved","103","3","2","71"
"05-28-25 / 10:08 AM","Field Reserved","135","14","6","63"
"05-26-25 / 04:08 PM","Promenade Box Gold","433","1","0","46"
"05-26-25 / 01:31 PM","Field Box","109","31","7","83"
"05-26-25 / 10:14 AM","Excelsior Box","311","5","2","68"
"05-25-25 / 11:06 PM","Promenade Baseline","404","2","2","42"
"05-23-25 / 01:16 PM","Field Reserved","135","4","4","75"
"05-18-25 / 10:25 AM","Field Box","125","31","2","86"
"05-16-25 / 10:43 AM","Promenade Baseline Gold","406","1","2","61"
"05-13-25 / 04:15 PM","Baseline Silver","107","9","2","87"
"05-13-25 / 03:56 PM","Hyundai Club","117","6","2","226"
"05-12-25 / 11:43 AM","Delta Sky360° Gold","G","4","0","635"
"05-11-25 / 08:34 PM","Field Box","110","11","2","96"
"05-10-25 / 01:28 PM","Promenade Silver","413","","0","45"
"05-08-25 / 10:50 PM","Hyundai Club","119","6","0","213"
"05-08-25 / 08:30 PM","Promenade Reserved","527","15","8","27"
"05-04-25 / 09:41 PM","Baseline Silver","128","1","2","82"
"05-04-25 / 08:48 PM","Field Box","110","12","2","90"
"05-04-25 / 12:09 PM","Field Reserved","134","4","2","50"
"05-03-25 / 10:07 AM","Delta Sky360° Silver","F","","2","535"
"04-29-25 / 06:26 PM","Excelsior Gold","315","1","0","107"
"04-26-25 / 04:14 PM","Promenade Outfield Gold","503","1","2","25"
"04-25-25 / 11:26 PM","Field Box","110","17","2","108"
"04-24-25 / 02:26 PM","Excelsior Box","328","2","0","48"
"04-24-25 / 12:25 PM","Field Reserved","134","1","1","59"
"04-21-25 / 07:44 PM","Promenade Silver","415","3","0","53"
"04-21-25 / 01:55 AM","Excelsior Reserved","330","6","2","51"
"04-20-25 / 07:23 PM","Excelsior Box Gold","312","1","0","64"
"04-20-25 / 02:19 PM","Baseline Silver","127","26","2","62"
"04-19-25 / 01:00 PM","Excelsior Box","309","9","2","64"
"03-29-25 / 05:59 PM","Promenade Infield Gold","515","1","2","30"
"03-23-25 / 12:16 PM","Metropolitan Bronze","113","15","0","132"
"03-20-25 / 01:58 AM","Metropolitan Bronze","113","15","0","131.72"
"03-15-25 / 03:18 PM","Excelsior Silver","319","4","4","129.01"
"03-12-25 / 03:52 AM","Promenade Box","435","3","2","24.75"
"02-23-25 / 03:34 PM","Promenade Baseline Gold","419","1","2","49.5"
"02-23-25 / 02:27 PM","Promenade Baseline Gold","419","1","2","46.85"
"02-22-25 / 11:36 PM","Promenade Reserved Gold","524","1","4","41.71"
"02-12-25 / 03:34 PM","Promenade Baseline","409","4","4","44.54"
"01-21-25 / 07:57 AM","Excelsior Reserved","331","4","4","57.23"
"01-21-25 / 07:57 AM","Promenade Outfield","501","2","1","29.86"
"12-24-24 / 02:57 PM","Field Reserved","138","3","4","60.14"
"12-24-24 / 02:57 PM","Promenade Box","429","3","2","31.04"
"12-20-24 / 04:21 PM","Field Silver","125","4","2","315.25"
"12-04-24 / 11:49 PM","Promenade Reserved Gold","528","1","2","28.13"
"10-14-24 / 03:08 PM","Field Box","110","10","3","147.42"
"10-14-24 / 03:08 PM","Promenade Reserved Gold","521","1","2","39.31"
"09-30-24 / 07:12 PM","Promenade Baseline","410","2","2","144.53"
"08-30-24 / 06:37 AM","Field Reserved","139","","4","92.14"
