"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"07-02-25 / 12:58 AM","Field Infield","112","1","2","106"
"07-01-25 / 10:56 PM","Field Outfield","129","16","18","57"
"07-01-25 / 09:10 PM","Bleachers","236","2","4","23"
"07-01-25 / 09:04 PM","Field Outfield","109","12","11","44"
"07-01-25 / 09:04 PM","Terrace Infield","316","1","2","37"
"07-01-25 / 08:55 PM","Terrace Infield","326","3","18","31"
"07-01-25 / 08:35 PM","Main Outfield","228","16","0","29"
"07-01-25 / 07:57 PM","Field MVP","122","13","2","117"
"07-01-25 / 07:53 PM","Main Outfield","228","5","4","35"
"07-01-25 / 05:32 PM","Field Outfield","109","13","2","35"
"07-01-25 / 05:14 PM","Field Outfield","105","14","2","35"
"07-01-25 / 05:07 PM","Terrace Outfield","309","1","5","18"
"07-01-25 / 04:32 PM","Terrace Infield","317","8WC","0","28"
"07-01-25 / 03:12 PM","Field Infield","114A","5","3","117"
"07-01-25 / 03:04 PM","Main Outfield","211","12","6","32"
"07-01-25 / 02:45 PM","Terrace Outfield","329","3","2","17"
"07-01-25 / 02:42 PM","Field Infield","114A","12","7","115"
"07-01-25 / 01:37 PM","Field Outfield","109","21","10","33"
"07-01-25 / 01:34 PM","Grandstand Outfield","428","3","2","12"
"07-01-25 / 01:23 PM","Terrace Outfield","328","6","3","18"
"07-01-25 / 11:08 AM","Main Outfield","230","7","16","31"
"06-30-25 / 11:10 PM","Bleachers","237","3","2","25"
"06-30-25 / 11:04 PM","Terrace Outfield","311","4","2","17"
"06-30-25 / 10:29 PM","Field Infield","114A","9","6","96"
"06-30-25 / 10:14 PM","Field Outfield","104","4","2","59"
"06-30-25 / 10:08 PM","Main Outfield","228","3","2","35"
"06-30-25 / 08:58 PM","Field Infield","113","18","7","72"
"06-30-25 / 08:49 PM","Main Outfield","206","1","0","81"
"06-30-25 / 08:31 PM","Main Outfield","228","2","4","35"
"06-30-25 / 07:48 PM","Bleachers","236","1","2","21"
"06-30-25 / 07:34 PM","Terrace Infield","325","1","2","50"
"06-30-25 / 07:25 PM","Terrace Outfield","310","8WC","2","15"
"06-30-25 / 06:20 PM","Main Infield","215","12","5","67"
"06-30-25 / 04:34 PM","Bleachers","236","1","7","20"
"06-30-25 / 04:11 PM","Grandstand Infield","417","2","3","15"
"06-30-25 / 03:11 PM","Field MVP","116","8","2","178"
"06-30-25 / 01:58 PM","Legends Suite","17A","2","0","700"
"06-30-25 / 01:58 PM","Main Outfield","228","4","4","35"
"06-30-25 / 01:34 PM","Terrace Infield","322","4","6","31"
"06-30-25 / 12:14 PM","Terrace Infield","324","9","5","36"
"06-30-25 / 11:14 AM","Terrace Outfield","332B","1","0","47"
"06-30-25 / 12:38 AM","Main Outfield","205","2","2","29"
"06-30-25 / 12:17 AM","Field Outfield","133","1","2","83"
"06-29-25 / 08:52 PM","Bleachers","238","4","2","23"
"06-29-25 / 06:49 PM","Main Outfield","229","14","2","30"
"06-29-25 / 06:17 PM","Terrace Infield","325","3","16","35"
"06-29-25 / 05:23 PM","Terrace Infield","316","8","2","27"
"06-29-25 / 04:55 PM","Field MVP","115","3","2","210"
"06-29-25 / 02:55 PM","Bleachers","202","11","2","19"
"06-29-25 / 01:49 PM","Terrace Infield","314","2","4","36"
"06-29-25 / 12:19 PM","Field Infield","113","15","2","65"
"06-29-25 / 10:53 AM","Field Infield","128","8","3","68"
"06-29-25 / 06:44 AM","Main Outfield","211","13","2","37"
"06-29-25 / 03:35 AM","Field MVP","115","8","2","168"
"06-28-25 / 11:13 PM","Main Outfield","205","8","9","32"
"06-28-25 / 11:11 PM","Main Outfield","205","5","3","32"
"06-28-25 / 10:25 PM","Bleachers","202","2","2","19"
"06-28-25 / 09:38 PM","Terrace Infield","315","4","3","26"
"06-28-25 / 07:12 PM","Grandstand Infield","415","6","2","11"
"06-28-25 / 06:12 PM","Main Outfield","232A","13","2","26"
"06-28-25 / 05:19 PM","Terrace Infield","315","3","6","29"
"06-28-25 / 03:25 PM","Field Infield","127B","14","2","69"
"06-28-25 / 02:25 PM","Field Infield","127B","15","4","65"
"06-28-25 / 01:13 PM","Grandstand Infield","424","1","2","17"
"06-28-25 / 01:13 PM","Main Outfield","230","10","2","30"
"06-28-25 / 01:12 AM","Grandstand Infield","419","3","3","13"
"06-27-25 / 11:20 PM","Field Infield","128","8","3","73"
"06-27-25 / 10:57 PM","Bleachers","202","9","2","17"
"06-27-25 / 10:19 PM","Bleachers","202","13","4","17"
"06-27-25 / 09:32 PM","Main Infield","227A","3","2","70"
"06-27-25 / 07:03 PM","Terrace Outfield","329","5","2","15"
"06-27-25 / 06:56 PM","Field Infield","114B","4","2","136"
"06-27-25 / 06:20 PM","Main Infield","215","12","8","63"
"06-27-25 / 05:45 PM","Grandstand Infield","423","1","2","19"
"06-27-25 / 05:13 PM","Main Outfield","232A","2","0","34"
"06-27-25 / 04:43 PM","Main Infield","215","3","4","92"
"06-27-25 / 04:02 PM","Field MVP","118","11","3","169"
"06-27-25 / 01:08 PM","Main Infield","225","11","5","81"
"06-27-25 / 08:02 AM","Field Outfield","103","10","9","56"
"06-27-25 / 05:36 AM","Field Infield","128","3","4","75"
"06-26-25 / 10:05 PM","Terrace Outfield","306","1","2","14"
"06-26-25 / 04:42 PM","Terrace Infield","327","3","3","72"
"06-26-25 / 02:53 PM","Main Outfield","228","13","2","34"
"06-26-25 / 02:38 PM","Bleachers","237","2","2","37"
"06-26-25 / 02:20 PM","Main Outfield","229","14","2","30"
"06-26-25 / 01:26 PM","Bleachers","237","5","7","25"
"06-26-25 / 12:18 PM","Main Outfield","228","16","2","33"
"06-26-25 / 11:43 AM","Field MVP","123","3","2","184"
"06-26-25 / 01:45 AM","Delta Suite","220A","1","2","264"
"06-25-25 / 11:45 PM","Field Outfield","136","4","3","48"
"06-25-25 / 11:39 PM","Field Outfield","105","17","4","43"
"06-25-25 / 10:58 PM","Bleachers","202","3","3","25"
"06-25-25 / 10:22 PM","Legends Suite","23","1","0","720"
"06-25-25 / 10:06 PM","Legends Suite","19","5","2","630"
"06-25-25 / 09:43 PM","Main Infield","216","4","2","78"
"06-25-25 / 09:40 PM","Legends Suite","14A","5","2","432"
"06-25-25 / 09:05 PM","Grandstand Infield","416","4","4","17"
"06-25-25 / 08:35 PM","Terrace Outfield","306","2","6","14"
"06-25-25 / 08:18 PM","Grandstand Infield","420C","2","3","25"
"06-25-25 / 07:19 PM","Field Infield","127B","8","2","77"
"06-25-25 / 06:47 PM","Terrace Infield","327","8WC","0","36"
"06-25-25 / 05:20 PM","Bleachers","202","19","2","16"
"06-25-25 / 05:20 PM","Terrace Outfield","306","3","20","14"
"06-25-25 / 04:06 PM","Field Infield","114B","11","7","137"
"06-25-25 / 03:06 PM","Grandstand Outfield","413","5","3","12"
"06-25-25 / 02:58 PM","Legends Suite","14B","4","2","810"
"06-25-25 / 01:47 PM","Terrace Outfield","329","2","2","22"
"06-25-25 / 11:28 AM","Grandstand Outfield","413","3","2","14"
"06-25-25 / 12:09 AM","Field Infield","126","3","2","120"
"06-24-25 / 10:41 PM","Grandstand Infield","417","6","2","16"
"06-24-25 / 10:10 PM","Main Infield","227A","8","2","66"
"06-24-25 / 10:03 PM","Field Outfield","131","2","2","64"
"06-24-25 / 07:56 PM","Field MVP","121A","5","2","164"
"06-24-25 / 07:38 PM","Field Outfield","104","5","2","60"
"06-24-25 / 07:18 PM","Field Outfield","136","4","7","48"
"06-24-25 / 06:56 PM","Bleachers","202","21","0","15"
"06-24-25 / 05:22 PM","Field Outfield","131","2","2","64"
"06-24-25 / 05:18 PM","Main Outfield","232A","13","3","29"
"06-24-25 / 04:22 PM","Field Infield","112","4","2","78"
"06-24-25 / 03:36 PM","Main Outfield","232A","13","6","26"
"06-24-25 / 11:44 AM","Grandstand Infield","418","9","4","13"
"06-23-25 / 11:34 PM","Main Outfield","206","3","0","25"
"06-23-25 / 10:00 PM","Bleachers","238","4","4","27"
"06-23-25 / 10:00 PM","Main Outfield","208","3","11","32"
"06-23-25 / 08:50 PM","Field Outfield","135","3","10","64"
"06-23-25 / 08:34 PM","Field Infield","126","2","2","116"
"06-23-25 / 07:15 PM","Field Infield","112","5","10","93"
"06-23-25 / 06:50 PM","Main Infield","216","9","16","91"
"06-23-25 / 06:26 PM","Terrace Infield","314","4","8","34"
"06-23-25 / 04:26 PM","Field MVP","115","9","2","165"
"06-23-25 / 03:23 AM","Field Outfield","111","22","3","57"
"06-22-25 / 09:09 PM","Field Outfield","136","4","12","48"
"06-22-25 / 08:09 PM","Field Outfield","104","5","5","60"
"06-22-25 / 07:42 PM","Terrace Outfield","306","2","10","14"
"06-22-25 / 05:53 PM","Field Outfield","111","3","2","83"
"06-22-25 / 05:52 PM","Field MVP","115","5","2","185"
"06-22-25 / 05:44 PM","Field Infield","114A","13","2","123"
"06-22-25 / 05:15 PM","Bleachers","237","6","3","24"
"06-22-25 / 02:36 PM","Main Outfield","205","4","2","33"
"06-22-25 / 02:22 PM","Grandstand Infield","426","1","4","24"
"06-22-25 / 02:17 PM","Grandstand Outfield","429","9","2","11"
"06-22-25 / 02:09 PM","Field Outfield","136","4","16","48"
"06-22-25 / 01:05 PM","Bleachers","203","13","0","19"
"06-22-25 / 09:43 AM","Legends Suite","25","1","2","751"
"06-22-25 / 01:29 AM","Main Outfield","229","8","2","32"
"06-21-25 / 09:08 PM","Main Infield","223","7","8","92"
"06-21-25 / 03:42 PM","Field Outfield","103","6","2","45"
"06-21-25 / 03:32 PM","Field Outfield","108","4","4","43"
"06-21-25 / 01:38 PM","Field Infield","114B","4","2","151"
"06-21-25 / 09:40 AM","Field Infield","114B","4","0","132"
"06-20-25 / 11:37 PM","Field Outfield","108","4","6","44"
"06-20-25 / 08:40 PM","Grandstand Infield","425","1","1","14"
"06-20-25 / 05:44 PM","Field MVP","124","2","5","253"
"06-20-25 / 05:40 PM","Terrace Outfield","329","5","2","15"
"06-20-25 / 03:15 PM","Field Infield","114A","11","3","113"
"06-20-25 / 01:52 PM","Field Outfield","108","9","2","43"
"06-20-25 / 01:15 PM","Bleachers","202","19","2","14"
"06-20-25 / 10:26 AM","Main Outfield","229","6","3","37"
"06-19-25 / 08:37 PM","Main Outfield","208","1","2","35"
"06-19-25 / 05:08 PM","Bleachers","238","10","2","21"
"06-19-25 / 04:42 PM","Bleachers","235","1","2","29"
"06-19-25 / 04:36 PM","Terrace Outfield","312","1","2","31"
"06-19-25 / 02:39 PM","Main Outfield","232A","14","2","27"
"06-19-25 / 02:08 PM","Field Outfield","103","6","3","45"
"06-19-25 / 08:34 AM","Main Outfield","205","3","2","67"
"06-19-25 / 01:25 AM","Bleachers","202","3","2","21"
"06-18-25 / 10:31 PM","Grandstand Infield","418","5","10","18"
"06-18-25 / 10:15 PM","Grandstand Infield","425","1","2","14"
"06-18-25 / 09:26 PM","Grandstand Infield","420C","1","2","19"
"06-18-25 / 08:44 PM","Field MVP","124","2","5","253"
"06-18-25 / 07:17 PM","Bleachers","238","1","2","39"
"06-18-25 / 06:46 PM","Field Outfield","106","15","3","40"
"06-18-25 / 05:46 PM","Field Outfield","110","6","3","64"
"06-18-25 / 04:37 PM","Field Outfield","131","13","7","40"
"06-18-25 / 10:37 AM","Field MVP","115","6","3","219"
"06-17-25 / 11:24 PM","Main Infield","227B","18","6","51"
"06-17-25 / 11:05 PM","Grandstand Infield","416","1","2","16"
"06-17-25 / 05:41 PM","Field Infield","113","16","2","70"
"06-17-25 / 05:28 PM","Grandstand Infield","419","5","12","17"
"06-17-25 / 03:54 PM","Legends Suite","14A","1","2","545"
"06-17-25 / 02:35 PM","Main Infield","223","7","14","96"
"06-17-25 / 02:02 PM","Field MVP","118","8","0","170"
"06-17-25 / 01:02 PM","Main Infield","226","1","5","130"
"06-17-25 / 11:08 AM","Legends Suite","15B","2","2","751"
"06-17-25 / 08:26 AM","Main Outfield","212","7","9","55"
"06-16-25 / 09:00 PM","Main Outfield","229","5","2","40"
"06-16-25 / 07:47 PM","Field Outfield","105","4","4","59"
"06-16-25 / 07:07 PM","Main Infield","215","3","3","81"
"06-16-25 / 06:20 PM","Field MVP","116","6","2","182"
"06-16-25 / 04:27 PM","Field MVP","124","1","2","253"
"06-16-25 / 02:56 PM","Field Outfield","110","21","7","50"
"06-16-25 / 02:54 PM","Main Infield","227A","6","2","63"
"06-16-25 / 10:58 AM","Field MVP","115","9","2","217"
"06-16-25 / 10:27 AM","Field Outfield","136","2","2","49"
"06-16-25 / 08:56 AM","Field Outfield","111","19","5","63"
"06-15-25 / 08:40 PM","Grandstand Infield","423","8","3","14"
"06-15-25 / 08:11 PM","Bleachers","202","24","2","14"
"06-15-25 / 04:11 PM","Grandstand Infield","420C","3","2","13"
"06-15-25 / 01:08 AM","Main Infield","217","4","2","82"
"06-15-25 / 12:32 AM","Grandstand Outfield","408","2","3","12"
"06-14-25 / 11:58 PM","Grandstand Infield","414","1","2","16"
"06-14-25 / 10:03 PM","Main Outfield","211","4","9","54"
"06-14-25 / 09:28 PM","Bleachers","236","1","0","25"
"06-14-25 / 08:56 PM","Main Outfield","232A","5","3","30"
"06-14-25 / 05:58 PM","Field Outfield","111","18","13","76"
"06-14-25 / 03:55 PM","Terrace Infield","326","8WC","2","25"
"06-14-25 / 02:55 PM","Terrace Outfield","306","2","22","16"
"06-14-25 / 02:27 PM","Main Outfield","228","11","2","40"
"06-14-25 / 01:58 PM","Main Infield","215","13","13","77"
"06-14-25 / 01:07 PM","Terrace Outfield","328","1","2","31"
"06-13-25 / 07:19 PM","Field Outfield","103","6","5","49"
"06-13-25 / 06:42 PM","Field MVP","117A","5","2","180"
"06-13-25 / 02:42 PM","Bleachers","202","3","3","27"
"06-13-25 / 12:31 PM","Field Infield","112","2","4","93"
"06-13-25 / 10:31 AM","Main Infield","215","6","3","66"
"06-12-25 / 10:33 PM","Field Infield","126","9","10","126"
"06-12-25 / 06:54 PM","Main Outfield","230","10","3","32"
"06-12-25 / 06:33 PM","Field Infield","114A","7","2","119"
"06-12-25 / 05:42 PM","Main Outfield","229","3","2","35"
"06-12-25 / 01:59 PM","Bleachers","202","11","3","19"
"06-12-25 / 01:59 PM","Field MVP","119","5","2","290"
"06-12-25 / 01:42 PM","Field Outfield","106","11","9","40"
"06-12-25 / 12:42 AM","Field Outfield","105","11","4","40"
"06-11-25 / 11:47 PM","Bleachers","237","4","1","18"
"06-11-25 / 06:09 PM","Field Outfield","134","9","2","44"
"06-11-25 / 04:38 PM","Bleachers","237","3","3","28"
"06-11-25 / 04:09 PM","Field Infield","113","7","6","81"
"06-11-25 / 01:39 PM","Field Outfield","106","11","9","40"
"06-11-25 / 01:38 PM","Bleachers","202","3","3","26"
"06-11-25 / 12:39 PM","Main Outfield","211","15","2","33"
"06-10-25 / 08:04 AM","Field MVP","116","9","2","207"
"06-09-25 / 09:28 PM","Main Infield","217","1","2","151"
"06-09-25 / 08:34 PM","Terrace Outfield","311","6","6","28"
"06-09-25 / 05:16 PM","Bleachers","202","18","0","16"
"06-09-25 / 12:08 AM","Field Infield","113","6","2","87"
"06-08-25 / 08:29 PM","Field Infield","112","17","4","73"
"06-08-25 / 08:14 PM","Main Outfield","212","3","6","52"
"06-08-25 / 07:41 PM","Field Infield","113","16","2","87"
"06-08-25 / 07:36 PM","Field MVP","123","1","0","255"
"06-08-25 / 03:24 PM","Terrace Outfield","306","1","15","29"
"06-08-25 / 08:04 AM","Bleachers","237","6","1","29"
"06-08-25 / 01:44 AM","Grandstand Infield","417","11","2","11"
"06-07-25 / 09:25 PM","Field Outfield","133","4","3","66"
"06-07-25 / 03:07 PM","Field Outfield","105","10","4","50"
"06-07-25 / 01:12 PM","Field Outfield","105","10","4","49"
"06-07-25 / 01:07 PM","Main Outfield","228","19","3","48"
"06-07-25 / 01:04 PM","Field Outfield","103","1","2","153"
"06-07-25 / 12:04 PM","Grandstand Outfield","427","3","2","14"
"06-07-25 / 11:27 AM","Field MVP","117A","7","0","240"
"06-07-25 / 01:46 AM","Field Infield","114B","9","7","121"
"06-06-25 / 10:20 PM","Grandstand Infield","420C","1","2","28"
"06-06-25 / 06:42 PM","Field Outfield","130","4","3","57"
"06-06-25 / 06:26 PM","Bleachers","203","3","4","26"
"06-06-25 / 06:20 PM","Field Outfield","109","11","3","46"
"06-06-25 / 03:26 PM","Bleachers","238","4","8","29"
"06-06-25 / 12:23 PM","Main Infield","216","3","2","86"
"06-06-25 / 11:20 AM","Main Outfield","212","6","4","44"
"06-06-25 / 09:10 AM","Bleachers","202","2","3","26"
"06-06-25 / 07:10 AM","Bleachers","236","16","0","23"
"06-05-25 / 10:11 PM","Field Outfield","105","8","2","47"
"06-05-25 / 10:04 PM","Grandstand Infield","419","1","4","28"
"06-05-25 / 07:15 PM","Field Infield","113","6","2","71"
"06-05-25 / 07:11 PM","Field Infield","127A","12","2","65"
"06-05-25 / 05:58 PM","Field MVP","116","4","4","313"
"06-05-25 / 09:40 AM","Terrace Infield","323","3","2","45"
"06-04-25 / 11:22 PM","Main Outfield","209","9","19","35"
"06-04-25 / 10:27 PM","Field Infield","114A","8","3","114"
"06-04-25 / 08:09 PM","Bleachers","202","22","3","18"
"06-04-25 / 05:16 PM","Field MVP","116","3","0","277"
"06-04-25 / 03:41 PM","Bleachers","202","9","0","18"
"06-04-25 / 03:22 PM","Field Infield","127B","8","3","74"
"06-04-25 / 05:22 AM","Main Infield","216","5","2","75"
"06-04-25 / 12:51 AM","Field Outfield","135","4","5","47"
"06-03-25 / 12:23 PM","Bleachers","202","20","9","25"
"06-02-25 / 10:27 PM","Field Infield","126","5","3","111"
"06-02-25 / 10:18 PM","Main Infield","215","14","2","61"
"06-02-25 / 10:06 PM","Main Infield","213","6","14","51"
"06-02-25 / 06:34 PM","Bleachers","202","9","0","20"
"06-02-25 / 04:13 PM","Field MVP","115","3","2","260"
"06-02-25 / 02:41 PM","Terrace Infield","322","4","8","37"
"06-01-25 / 12:33 PM","Field Infield","127B","7","2","65"
"06-01-25 / 10:48 AM","Main Outfield","230","3","2","31"
"06-01-25 / 09:12 AM","Main Outfield","212","6","6","39"
"05-31-25 / 09:20 PM","Field MVP","115","5","2","194"
"05-31-25 / 03:10 PM","Main Infield","214A","14","2","54"
"05-31-25 / 02:48 PM","Field Outfield","106","7","2","48"
"05-31-25 / 01:15 PM","Field Infield","114B","5","2","103"
"05-31-25 / 12:42 PM","Grandstand Infield","420A","10","2","14"
"05-30-25 / 07:15 PM","Terrace Outfield","312","6","2","18"
"05-30-25 / 03:27 PM","Legends Suite","20","2","0","1134"
"05-30-25 / 03:22 PM","Grandstand Infield","420B","3","2","27"
"05-30-25 / 03:04 PM","Bleachers","203","11","2","20"
"05-29-25 / 09:04 PM","Bleachers","203","11","2","18"
"05-29-25 / 08:09 PM","Field MVP","115","8","3","225"
"05-29-25 / 07:25 PM","Field MVP","115","8","1","173"
"05-28-25 / 07:39 PM","Main Infield","224","2","2","74"
"05-28-25 / 06:55 PM","Main Outfield","212","6","12","39"
"05-28-25 / 03:27 PM","Champions Suites","11","1","2","300"
"05-28-25 / 02:46 PM","Legends Suite","18","4","2","1053"
"05-28-25 / 01:58 PM","Main Outfield","210","11","3","30"
"05-28-25 / 10:07 AM","Field Outfield","110","4","11","69"
"05-27-25 / 04:02 PM","Main Infield","214A","13","3","52"
"05-27-25 / 02:58 PM","Terrace Infield","327","2","2","28"
"05-27-25 / 01:41 PM","Field Outfield","105","2","2","60"
"05-27-25 / 12:56 PM","Field Infield","114B","5","2","103"
"05-26-25 / 04:26 PM","Field Infield","127B","15","4","56"
"05-25-25 / 11:09 PM","Bleachers","202","18","0","16"
"05-25-25 / 04:33 PM","Field Outfield","134","2","2","47"
"05-25-25 / 08:46 AM","Main Outfield","212","7","16","46"
"05-25-25 / 06:38 AM","Field Infield","127B","2","4","75"
"05-24-25 / 04:51 PM","Main Outfield","230","5","2","31"
"05-24-25 / 09:23 AM","Main Outfield","229","2","2","31"
"05-23-25 / 08:35 PM","Field Infield","128","2","8","79"
"05-23-25 / 07:35 PM","Field Infield","127B","2","4","75"
"05-23-25 / 12:24 PM","Main Infield","217","13","12","69"
"05-22-25 / 10:54 PM","Main Infield","215","14","4","61"
"05-22-25 / 06:42 PM","Field Infield","114B","15","2","98"
"05-22-25 / 03:53 PM","Field Outfield","103","7","2","38"
"05-22-25 / 12:04 PM","Field Outfield","104","10","2","36"
"05-22-25 / 03:37 AM","Field Infield","114A","8","2","95"
"05-21-25 / 09:59 PM","Main Infield","223","6","3","71"
"05-21-25 / 01:36 PM","Field Infield","126","2","2","109"
"05-21-25 / 12:50 PM","Main Infield","225","14","4","61"
"05-21-25 / 10:01 AM","Terrace Infield","314","5","5","28"
"05-20-25 / 11:33 PM","Grandstand Infield","420C","3","2","16"
"05-20-25 / 09:05 PM","Field Infield","113","13","2","68"
"05-20-25 / 08:23 PM","Field Infield","113","1","2","86"
"05-20-25 / 04:22 PM","Field Infield","127A","3","6","117"
"05-20-25 / 12:42 PM","Field Infield","114B","7","2","97"
"05-19-25 / 10:03 PM","Main Outfield","228","19","4","30"
"05-19-25 / 10:49 AM","Field Outfield","106","14","2","36"
"05-17-25 / 04:21 PM","Main Infield","217","3","2","75"
"05-16-25 / 08:01 PM","Legends Suite","17B","6","2","900"
"05-16-25 / 01:01 PM","Field Infield","113","2","4","94"
"05-15-25 / 02:29 PM","Bleachers","202","2","2","23"
"05-14-25 / 07:23 PM","Main Outfield","228","2","4","39"
"05-14-25 / 04:28 PM","Main Infield","217","12","15","83"
"05-14-25 / 03:15 PM","Main Infield","225","14","2","61"
"05-13-25 / 06:41 PM","Main Outfield","229","14","2","30"
"05-13-25 / 02:04 PM","Main Outfield","228","7","12","48"
"05-13-25 / 01:13 PM","Field Infield","114B","9","10","125"
"05-13-25 / 08:22 AM","Main Infield","227A","4","4","51"
"05-12-25 / 10:48 PM","Field Outfield","131","14","17","38"
"05-11-25 / 06:28 PM","Field Outfield","111","4","2","65"
"05-10-25 / 08:53 PM","Field Infield","114B","9","13","118"
"05-10-25 / 08:43 PM","Main Infield","217","6","2","69"
"05-09-25 / 09:26 AM","Terrace Outfield","310","1","7","27"
"05-08-25 / 06:42 PM","Delta Suite","220B","4","2","224"
"05-08-25 / 02:44 PM","Field Infield","113","8","4","65"
"05-08-25 / 01:54 PM","Field Infield","127A","13","2","66"
"05-07-25 / 09:06 PM","Field Infield","113","9","2","64"
"05-07-25 / 08:04 AM","Terrace Infield","315","4","3","41"
"05-06-25 / 07:31 PM","Field Outfield","105","3","19","67"
"05-06-25 / 01:59 PM","Field Outfield","129","2","5","163"
"05-06-25 / 12:58 PM","Field Infield","112","16","2","54"
"05-06-25 / 08:33 AM","Grandstand Infield","421","2","4","20"
