"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"06-26-25 / 11:52 PM","Upper","309","2","4","16"
"06-26-25 / 11:33 PM","Lower Box","124","30","3","41"
"06-26-25 / 11:24 PM","Upper","331","10","2","16"
"06-26-25 / 08:14 PM","Left Field Bleachers","185","4","6","15"
"06-26-25 / 04:33 PM","Field","142","2","2","53"
"06-26-25 / 03:29 PM","Lower Box","131","35","2","44"
"06-26-25 / 12:10 PM","Lower Box","121","18","0","95"
"06-26-25 / 07:49 AM","Upper","323","10","7","15"
"06-26-25 / 05:14 AM","Lower Box","119","31","2","47"
"06-26-25 / 03:37 AM","Field","143","19","4","34"
"06-26-25 / 01:45 AM","Lower Outfield","109","30","2","23"
"06-26-25 / 01:45 AM","Upper","337","10","7","15"
"06-26-25 / 12:49 AM","Field","150","40","6","24"
"06-25-25 / 11:01 PM","Field","118","29","2","35"
"06-25-25 / 10:55 PM","Center Field Bleachers","193","14","0","14"
"06-25-25 / 09:50 PM","Lower Box","127","25","2","50"
"06-25-25 / 07:55 PM","Left Field Bleachers","183","2","4","18"
"06-25-25 / 05:45 PM","Upper","339","10","4","15"
"06-25-25 / 01:45 PM","Upper","339","10","6","15"
"06-25-25 / 12:43 PM","Lower Box","128","34","2","46"
"06-25-25 / 01:00 AM","Lower Outfield","108","24","2","26"
"06-25-25 / 12:50 AM","Field","114","2","0","48"
"06-24-25 / 11:52 PM","Lower Box","136","29","2","43"
"06-24-25 / 11:37 PM","Field","142","1","0","72"
"06-24-25 / 10:38 PM","Lower Box","138","31","5","43"
"06-24-25 / 10:17 PM","Upper","340","10","2","14"
"06-24-25 / 09:17 PM","Upper","331","10","2","13"
"06-24-25 / 08:46 PM","Lower Box","125","25","2","48"
"06-24-25 / 04:33 PM","Field","142","22","2","32"
"06-24-25 / 01:33 PM","Field","142","40","6","30"
"06-24-25 / 11:32 AM","Lower Box","119","15","2","53"
"06-24-25 / 03:36 AM","Upper","328","11","6","15"
"06-23-25 / 11:05 PM","Field","142","39","4","29"
"06-23-25 / 10:09 PM","Lower Box","136","31","6","40"
"06-23-25 / 09:43 PM","Upper","326","11","4","16"
"06-23-25 / 08:38 PM","Left Field Bleachers","182","2","2","17"
"06-23-25 / 07:55 PM","Upper","341","12","0","18"
"06-23-25 / 05:55 PM","All Star","13","1","2","225"
"06-23-25 / 03:43 PM","Upper","320","11","2","16"
"06-23-25 / 02:49 PM","Upper","330","14","7","14"
"06-23-25 / 01:00 PM","Field","142","39","2","29"
"06-23-25 / 11:00 AM","Lower Outfield","108","26","2","24"
"06-23-25 / 02:12 AM","Lower Box","122","31","2","51"
"06-23-25 / 01:39 AM","Center Field Bleachers","195","12","0","19"
"06-22-25 / 09:41 PM","Field","146","3","4","39"
"06-22-25 / 09:11 PM","Upper","331","10","2","15"
"06-22-25 / 08:39 PM","Left Field Bleachers","184","2","5","17"
"06-22-25 / 08:20 PM","Lower Box","120","13","2","53"
"06-22-25 / 06:54 PM","Left Field Bleachers","182","1","2","20"
"06-22-25 / 04:42 PM","Terrace Club","237","1","2","63"
"06-22-25 / 08:59 AM","Left Field Bleachers","182","1","5","20"
"06-22-25 / 12:14 AM","Field","118","20","2","36"
"06-21-25 / 11:21 PM","Lower Box","141","1","2","102"
"06-21-25 / 06:17 PM","Field","146","40","6","28"
"06-21-25 / 02:04 PM","Field","115","21","4","36"
"06-21-25 / 02:04 PM","Upper","320","10","2","16"
