"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"08-02-25 / 06:00 PM","Field Level","115","1","0","180"
"08-01-25 / 10:05 PM","CP Rankin Club","A","9","0","203"
"08-01-25 / 08:03 PM","Terrace","318","1","2","52"
"08-01-25 / 06:37 PM","Field Level","131","1","0","135"
"07-31-25 / 06:21 PM","Pavilion Deck","309","13","2","26"
"07-31-25 / 01:17 PM","Field Level","115","7","2","100"
"07-30-25 / 09:56 PM","Arcade","235","1","2","42"
"07-30-25 / 09:56 PM","Field Level Baseline","112","9","4","66"
"07-30-25 / 07:21 PM","Hall of Fame Club","228","6","1","179"
"07-30-25 / 12:26 PM","Field Level","115","2","0","158"
"07-30-25 / 10:26 AM","Field Level","131","1","0","135"
"07-29-25 / 02:03 PM","Arcade","233","2","2","40"
"07-28-25 / 10:49 PM","Field Level Baseline","134","13","0","54"
"07-28-25 / 07:49 PM","Field Level Baseline","114","13","0","59"
"07-28-25 / 01:37 PM","Field Level Outfield","142","6","2","54"
"07-28-25 / 12:59 PM","Field Level","117","8","2","107"
"07-28-25 / 11:59 AM","Hall of Fame Club","215","5","0","117"
"07-27-25 / 07:43 PM","Pavilion","201","1","3","45"
"07-27-25 / 06:19 PM","Pavilion Deck","303","2","3","38"
"07-27-25 / 03:43 PM","Terrace","324","1","5","51"
"07-26-25 / 08:02 PM","Field Level","115","2","0","90"
"07-26-25 / 08:02 PM","Field Level Outfield","144","11","2","56"
"07-26-25 / 05:16 PM","Terrace Deck","422","2","0","36"
"07-26-25 / 12:49 PM","Hall of Fame Club","228","3","2","99"
"07-26-25 / 09:49 AM","Field Level Baseline","112","8","3","69"
"07-25-25 / 10:30 PM","CP Rankin Club","D","11","2","279"
"07-25-25 / 08:56 PM","Field Level Baseline","114","24","2","65"
"07-25-25 / 08:54 PM","Pavilion Deck","310","4","5","31"
"07-25-25 / 07:35 PM","Terrace","322","3","0","54"
"07-25-25 / 02:16 PM","Field Level","131","9","3","97"
"07-25-25 / 02:06 PM","Field Level Baseline","110","9","2","76"
"07-25-25 / 10:04 AM","Field Level","130","11","2","94"
"07-25-25 / 02:04 AM","Hall of Fame Club","212","1","0","95"
"07-24-25 / 04:15 PM","Field Level Outfield","142","6","2","49"
"07-24-25 / 02:07 PM","Field Level","130","13","0","81"
"07-24-25 / 01:50 PM","Terrace Deck","431","3","3","32"
"07-24-25 / 10:50 AM","Pavilion","208","2","0","32"
"07-24-25 / 09:44 AM","Field Level Baseline","135","7","3","66"
"07-23-25 / 10:44 PM","Field Level Baseline","136","1","2","91"
"07-23-25 / 04:59 PM","Hall of Fame Club","217","2","2","94"
"07-23-25 / 03:34 PM","CP Rankin Club","G","15","2","169"
"07-21-25 / 11:12 PM","Field Level","116","4","2","103"
"07-21-25 / 08:25 PM","Field Level","117","2","0","238"
"07-21-25 / 11:07 AM","Hall of Fame Club","217","2","2","107"
"07-21-25 / 10:33 AM","Pavilion","204","1","3","48"
"07-20-25 / 08:23 PM","CP Rankin Club","B","11","0","158"
"07-20-25 / 06:23 PM","Field Level Baseline","113","38","0","63"
"07-19-25 / 05:40 AM","Hall of Fame Club","214","1","0","126"
"07-18-25 / 08:23 PM","Field Level Baseline","133","15","2","72"
"07-18-25 / 02:31 PM","Pavilion Deck","310","12","3","30"
"07-18-25 / 12:30 PM","Field Level","122","30","3","110"
"07-18-25 / 07:27 AM","Field Level Baseline","110","1","2","131"
"07-17-25 / 09:07 PM","Pavilion Deck","310","4","6","31"
"07-17-25 / 08:25 PM","Terrace","325","1","2","50"
"07-17-25 / 12:04 PM","Field Level","116","4","2","103"
"07-16-25 / 09:47 PM","Field Level Baseline","112","2","2","105"
"07-16-25 / 06:45 PM","Field Level Baseline","114","10","2","71"
"07-16-25 / 10:41 AM","CP Rankin Club","E","17","0","153"
"07-15-25 / 04:36 PM","Terrace","330","1","5","43"
"07-15-25 / 12:22 PM","Terrace","316","1","2","51"
"07-14-25 / 11:04 PM","Hall of Fame Club","213","2","2","93"
"07-14-25 / 05:09 PM","Field Level","115","3","2","158"
"07-14-25 / 03:43 PM","Field Level","131","4","4","136"
"07-14-25 / 02:13 PM","Field Level Baseline","133","10","2","68"
"07-14-25 / 11:46 AM","Field Level","127","23","2","103"
"07-12-25 / 08:17 PM","Field Level Baseline","133","15","2","78"
"07-12-25 / 06:30 PM","Hall of Fame Club","212","1","0","95"
"07-12-25 / 08:48 AM","Field Level Baseline","113","14","2","72"
"07-11-25 / 10:11 PM","Arcade","234","1","2","49"
"07-11-25 / 07:33 PM","Field Level Outfield","143","2","2","59"
"07-10-25 / 11:47 PM","Arcade","234","2","2","45"
"07-10-25 / 03:08 PM","Field Level","132","26","2","110"
"07-10-25 / 08:39 AM","Field Level","116","4","4","139"
"07-09-25 / 10:05 PM","Field Level Outfield","145","1","0","50"
"07-09-25 / 04:57 PM","Field Level","128","24","2","99"
"07-09-25 / 04:30 PM","Pavilion","210","12","0","56"
"07-09-25 / 01:03 PM","Field Level","132","26","3","110"
"07-08-25 / 09:06 PM","Field Level","116","23","0","107"
"07-08-25 / 05:34 PM","Terrace","330","1","2","40"
"07-08-25 / 02:19 PM","Field Level Baseline","134","3","2","117"
"07-08-25 / 09:47 AM","Hall of Fame Club","228","3","5","109"
"07-08-25 / 06:47 AM","Field Level Outfield","142","5","2","64"
"07-07-25 / 04:52 PM","Field Level Outfield","142","5","2","66"
"07-07-25 / 02:57 PM","Field Level Baseline","133","16","3","78"
"07-07-25 / 12:21 PM","Hall of Fame Club","228","3","2","109"
"07-06-25 / 04:18 PM","Field Level","125","28","3","101"
"07-05-25 / 10:15 PM","Pavilion Deck","303","3","2","35"
"07-04-25 / 03:15 PM","Field Level","129","14","0","81"
"07-02-25 / 11:42 PM","CP Rankin Club","G","8","0","270"
"07-02-25 / 11:04 PM","Hall of Fame Club","230","4","2","99"
"07-02-25 / 11:43 AM","Terrace","316","1","0","59"
"06-29-25 / 05:41 PM","Field Level Baseline","114","15","0","55"
"06-28-25 / 07:08 PM","Field Level Baseline","111","1","2","110"
"06-24-25 / 01:44 PM","Field Level","115","2","0","139"
"06-23-25 / 02:36 AM","Terrace Deck","424","16","0","68"
"06-22-25 / 01:35 PM","Field Level Outfield","104","3","2","65"
"06-22-25 / 12:46 PM","Hall of Fame Club","228","7","2","105"
"06-21-25 / 07:45 PM","Field Level","116","33","2","78"
"06-19-25 / 05:22 PM","Arcade","234","4","0","45"
"06-18-25 / 10:32 PM","Field Level","123","27","2","60"
"06-15-25 / 09:20 AM","Field Level Outfield","140","7","2","70"
"06-12-25 / 07:40 PM","Field Level Outfield","144","11","0","45"
"06-12-25 / 06:40 PM","Hall of Fame Club","228","2","2","113"
"06-11-25 / 11:24 PM","Field Level Outfield","105","3","0","71"
"06-11-25 / 09:24 PM","Field Level Baseline","114","12","2","77"
"06-10-25 / 09:28 PM","Hall of Fame Club","230","1","0","99"
"06-02-25 / 05:54 PM","Field Level Baseline","110","10","0","69"
"05-31-25 / 09:15 AM","Field Level Baseline","133","19","2","82"
"05-29-25 / 09:37 AM","Field Level","117","24","2","113"
"05-26-25 / 08:44 AM","Field Level Baseline","133","19","6","85"
"05-20-25 / 10:04 AM","Hall of Fame Club","227","5","0","120"
"05-12-25 / 09:22 AM","Hall of Fame Club","230","3","0","77"
"05-09-25 / 04:09 PM","Field Level Baseline","134","14","0","80"
"05-08-25 / 08:27 PM","Hall of Fame Club","216","1","2","142"
"05-07-25 / 04:03 PM","Field Level Baseline","109","2","2","112"
"04-27-25 / 08:27 PM","Field Level","124","29","2","67"
"04-24-25 / 06:33 PM","Hall of Fame Club","225","4","2","86"
"04-24-25 / 11:38 AM","Field Level","115","11","2","116"
"04-21-25 / 08:51 PM","Hall of Fame Club","216","3","4","130"
"04-06-25 / 05:08 PM","CP Rankin Club","E","12","2","198"
"03-31-25 / 01:40 PM","Hall of Fame Club","220","6","2","85"
"03-28-25 / 08:55 AM","Field Level","127","23","2","65"
"03-26-25 / 08:41 PM","Field Level","116","19","2","74"
"03-26-25 / 07:38 PM","Field Level","116","19","2","75"
"03-26-25 / 02:05 PM","Hall of Fame Club","217","4","0","122"
"03-21-25 / 01:39 PM","Field Level Outfield","142","3","2","62"
"03-21-25 / 12:26 PM","Field Level Outfield","142","3","2","62"
"02-21-25 / 11:17 PM","Field Level Outfield","144","6","0","27.07"
"02-19-25 / 02:29 PM","Field Level Outfield","144","6","0","30.68"
"02-19-25 / 12:00 PM","Field Level Outfield","143","5","0","32.91"
"02-13-25 / 09:36 PM","Hall of Fame Club","223","2","2","148.8"
"01-20-25 / 10:36 PM","Arcade","233","2","2","52.37"
"01-14-25 / 07:03 PM","Field Level","129","12","1","137.59"
"01-08-25 / 05:38 PM","Field Level","131","22","2","92.12"
"10-30-24 / 04:32 AM","Hall of Fame Club","214","3","4","116.96"
"10-26-24 / 02:57 AM","Field Level Outfield","142","5","2","112.42"
