"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"07-23-25 / 06:12 PM","Field","146","40","4","38"
"07-23-25 / 04:54 PM","Lower Box","129","36","2","67"
"07-23-25 / 02:25 PM","Field","115","21","5","52"
"07-22-25 / 05:44 PM","Terrace Club","238","2","2","69"
"07-22-25 / 03:21 PM","Lower Outfield","108","30","7","39"
"07-22-25 / 01:58 PM","Lower Box","137","11","1","91"
"07-21-25 / 09:49 PM","Lower Outfield","109","24","2","41"
"07-21-25 / 05:34 PM","Lower Box","121","24","5","68"
"07-21-25 / 01:49 PM","Field","118","20","1","41"
"07-20-25 / 11:40 PM","Lower Box","125","24","4","75"
"07-19-25 / 02:10 PM","Lower Box","127","34","2","65"
"07-19-25 / 12:32 AM","Lower Outfield","107","25","6","39"
"07-18-25 / 11:39 PM","Upper","335","10","2","23"
"07-17-25 / 07:16 PM","Lower Outfield","109","31","6","38"
"07-17-25 / 06:33 PM","Lower Box","137","8","0","81"
"07-16-25 / 04:35 PM","Center Field Bleachers","194","6","0","26"
"07-16-25 / 03:46 PM","Center Field Bleachers","194","5","0","26"
"07-14-25 / 09:56 PM","Field","143","40","6","43"
"07-12-25 / 09:42 PM","Lower Box","127","11","2","110"
"07-10-25 / 01:32 PM","Upper","330","9","2","24"
"07-10-25 / 11:48 AM","Lower Box","123","40","0","64"
"07-09-25 / 07:20 PM","Diamond Club","27","3","2","540"
"07-06-25 / 05:31 PM","Lower Outfield","109","26","5","39"
"07-06-25 / 03:51 PM","Lower Box","133","25","2","74"
"07-04-25 / 01:38 AM","Upper","334","10","7","23"
"07-03-25 / 11:22 PM","Field","118","20","2","45"
"07-03-25 / 02:36 AM","Field","146","1","6","77"
"07-03-25 / 12:49 AM","Lower Box","140","6","2","90"
"07-02-25 / 04:44 PM","Terrace Club","221","1","0","158"
"06-30-25 / 11:45 PM","Field","116","18","0","54"
"06-29-25 / 03:10 PM","Lower Box","131","27","0","46"
"06-26-25 / 03:09 PM","Field","147","40","4","34"
"06-21-25 / 01:53 AM","Lower Box","123","11","2","86"
"06-20-25 / 06:56 PM","Upper","334","1","2","40"
"06-20-25 / 03:28 PM","All Star","13","1","2","450"
"06-18-25 / 09:12 PM","Lower Box","119","15","2","75"
"06-18-25 / 07:04 PM","Terrace Club","213","1","2","56"
"06-18-25 / 01:36 PM","Left Field Bleachers","181","3","5","25"
"06-17-25 / 09:31 PM","Lower Box","137","19","2","85"
"06-17-25 / 01:33 AM","Lower Box","119","1","2","135"
"06-16-25 / 03:10 PM","Center Field Bleachers","193","1","0","33"
"06-16-25 / 01:10 PM","Center Field Bleachers","193","1","0","29"
"06-15-25 / 06:46 PM","Lower Box","125","9","2","97"
"06-13-25 / 06:46 PM","Upper","340","12","2","19"
"06-11-25 / 03:43 AM","Left Field Bleachers","182","1","5","34"
"06-01-25 / 06:03 PM","Field","143","2","2","61"
"05-31-25 / 01:04 AM","Upper","306","2","4","26"
"05-27-25 / 11:31 PM","Field","115","12","0","63"
"05-25-25 / 05:04 PM","Upper","331","10","4","26"
"05-25-25 / 01:41 PM","Terrace Club","224","4","4","95"
"05-23-25 / 10:09 PM","Terrace Club","221","2","2","94"
"05-23-25 / 06:11 PM","Lower Box","131","40","0","64"
"05-22-25 / 10:23 PM","Lower Box","140","8","2","81"
"05-20-25 / 03:28 PM","Upper","331","14","0","19"
"05-20-25 / 12:14 AM","Lower Box","137","10","2","85"
"05-18-25 / 07:56 PM","Lower Box","124","23","0","141"
"05-15-25 / 12:43 AM","Lower Box","123","31","2","30"
"05-14-25 / 11:29 AM","Lower Box","135","32","0","37"
"05-08-25 / 09:13 PM","Upper","335","1","2","32"
"05-07-25 / 08:08 PM","Lower Box","140","4","0","73"
"05-07-25 / 02:45 PM","Lower Box","125","27","0","37"
"05-02-25 / 09:52 PM","Field","116","2","2","78"
"04-27-25 / 12:06 PM","Lower Outfield","108","25","0","45"
"04-21-25 / 08:47 PM","Lower Box","121","6","2","103"
"04-17-25 / 08:14 PM","Lower Box","129","13","2","114"
"04-12-25 / 05:35 PM","Lower Box","123","13","2","64"
"04-11-25 / 12:39 PM","Lower Box","123","40","0","51"
"04-07-25 / 10:03 PM","Field","143","18","0","42"
"04-07-25 / 05:49 PM","Upper","328","2","2","15"
"04-06-25 / 09:20 PM","Lower Box","128","29","2","43"
"04-06-25 / 11:42 AM","Lower Box","125","12","2","55"
"04-05-25 / 11:20 PM","Lower Box","125","10","2","99"
"04-04-25 / 12:02 PM","Upper","335","10","6","23"
"04-03-25 / 01:57 PM","Lower Box","131","40","0","51"
"03-29-25 / 05:41 PM","Terrace Club","226","3","0","63"
"03-29-25 / 04:36 PM","Press Club","PL4","3","0","538"
"03-28-25 / 09:07 PM","Diamond Club","25","4","0","754"
"03-28-25 / 07:01 PM","Lower Box","121","30","0","42"
"03-27-25 / 11:25 PM","Lower Box","137","30","2","43"
"03-24-25 / 04:30 PM","Lower Box","137","17","0","49"
"03-24-25 / 04:17 PM","Lower Box","137","17","0","49"
"03-24-25 / 02:28 PM","Lower Box","126","20","5","75"
"03-22-25 / 03:17 PM","Lower Box","121","30","0","43"
"03-10-25 / 12:50 PM","Diamond Club","27","1","0","570.15"
"02-22-25 / 04:29 AM","Field","118","31","9","36.57"
"02-19-25 / 11:23 PM","Lower Box","138","31","3","49.98"
"02-18-25 / 02:57 PM","Lower Box","138","8","2","69.07"
"02-15-25 / 03:08 PM","Lower Box","136","31","0","46.99"
"01-26-25 / 01:47 PM","Upper","327","2","1","17.21"
"01-15-25 / 11:22 PM","Terrace Club","223","5","2","59.56"
"01-15-25 / 10:32 PM","Terrace Club","223","5","0","59.56"
"01-04-25 / 11:02 AM","Lower Box","136","10","2","72.38"
"12-23-24 / 09:04 PM","Lower Box","140","18","3","66.22"
"08-20-24 / 01:33 AM","Lower Outfield","102","","4","44.28"
