"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"08-03-25 / 02:19 AM","Scoreboard Porch","245","1","2","51"
"08-03-25 / 12:12 AM","Field Level Baseline","133","25","3","81"
"08-02-25 / 06:12 PM","Field Level","132","4","2","95"
"08-02-25 / 06:09 PM","Field Level","117","17","3","114"
"08-02-25 / 06:03 PM","Hall of Fame Club","218","6","0","99"
"08-02-25 / 05:43 PM","Field Level Baseline","112","5","0","78"
"08-02-25 / 05:14 PM","Field Level Baseline","136","9","2","66"
"08-02-25 / 03:00 PM","Field Level Baseline","136","8","0","58"
"08-02-25 / 12:14 PM","Field Level Baseline","133","7","2","75"
"08-02-25 / 07:06 AM","Terrace","319","2","2","53"
"08-01-25 / 10:36 PM","Terrace","324","1","2","57"
"08-01-25 / 10:36 PM","Terrace Deck","417","1","4","44"
"08-01-25 / 08:17 PM","Pavilion Deck","309","3","2","41"
"08-01-25 / 07:48 PM","CP Rankin Club","A","9","0","194"
"08-01-25 / 06:16 PM","Field Level","115","9","2","107"
"08-01-25 / 04:44 PM","Terrace","331","1","2","41"
"08-01-25 / 03:44 PM","Hall of Fame Club","228","3","3","114"
"08-01-25 / 03:11 PM","Terrace Deck","432","1","2","43"
"08-01-25 / 01:52 PM","Field Level","115","2","2","76"
"08-01-25 / 01:27 PM","Terrace Deck","429","3","3","40"
"08-01-25 / 01:13 PM","Terrace Deck","429","1","2","46"
"08-01-25 / 12:33 PM","Field Level Baseline","134","9","2","70"
"08-01-25 / 11:33 AM","Terrace","319","1","1","69"
"08-01-25 / 10:07 AM","Field Level","116","20","2","89"
"08-01-25 / 06:07 AM","Field Level Baseline","114","20","2","79"
"07-31-25 / 06:56 PM","Field Level Baseline","134","8","2","65"
"07-31-25 / 05:56 PM","Field Level Baseline","135","10","3","77"
"07-31-25 / 05:51 PM","Hall of Fame Club","222","1","2","122"
"07-31-25 / 04:04 PM","Scoreboard Porch","243","1","2","51"
"07-31-25 / 03:51 PM","Terrace Deck","431","2","2","41"
"07-31-25 / 03:17 PM","Terrace","324","1","2","55"
"07-31-25 / 07:57 AM","Pavilion Deck","303","3","5","40"
"07-30-25 / 09:57 PM","Field Level Outfield","145","9","0","57"
"07-30-25 / 08:26 PM","CP Rankin Club","C","13","2","279"
"07-30-25 / 06:26 PM","Pavilion Deck","308","3","5","40"
"07-30-25 / 02:23 AM","Field Level Outfield","143","2","2","70"
"07-29-25 / 09:23 PM","Field Level Baseline","135","7","3","70"
"07-29-25 / 10:23 AM","Terrace Deck","431","1","2","40"
"07-29-25 / 09:27 AM","Field Level","116","5","2","139"
"07-29-25 / 12:29 AM","Field Level Outfield","105","3","4","63"
"07-28-25 / 11:50 PM","Terrace Deck","431","1","2","38"
"07-28-25 / 10:27 PM","Scoreboard Porch","245","1","2","45"
"07-28-25 / 09:29 PM","Field Level Baseline","134","2","2","92"
"07-28-25 / 07:42 PM","Field Level","132","2","1","154"
"07-28-25 / 07:07 PM","Terrace","316","1","2","51"
"07-28-25 / 07:04 PM","Field Level Baseline","137","24","0","61"
"07-28-25 / 06:48 PM","Terrace Deck","432","1","0","33"
"07-28-25 / 04:38 PM","Field Level Baseline","134","7","2","68"
"07-28-25 / 01:59 PM","CP Rankin Club","E","13","2","279"
"07-28-25 / 12:59 PM","Field Level Baseline","110","1","2","138"
"07-28-25 / 11:47 AM","Terrace","316","1","0","64"
"07-28-25 / 10:47 AM","Field Level Baseline","113","15","2","68"
"07-27-25 / 08:26 PM","Hall of Fame Club","226","4","2","113"
"07-27-25 / 04:06 PM","Field Level Baseline","113","8","2","72"
"07-27-25 / 02:18 PM","Field Level Outfield","142","2","3","71"
"07-27-25 / 12:32 PM","Field Level","130","11","3","94"
"07-27-25 / 12:24 PM","Field Level Baseline","135","15","0","50"
"07-27-25 / 02:41 AM","Hall of Fame Club","225","2","2","125"
"07-26-25 / 06:57 PM","Terrace","317","1","2","81"
"07-26-25 / 05:04 PM","Field Level Baseline","111","11","2","84"
"07-26-25 / 02:47 PM","Field Level Outfield","104","1","0","113"
"07-26-25 / 02:12 PM","Hall of Fame Club","213","1","2","124"
"07-26-25 / 02:12 PM","Pavilion","210","12","0","36"
"07-26-25 / 01:52 PM","Terrace","315","1","2","52"
"07-26-25 / 01:47 PM","Field Level Baseline","114","5","2","100"
"07-26-25 / 12:49 PM","Pavilion Deck","309","1","2","39"
"07-25-25 / 10:05 PM","Field Level Baseline","133","10","2","66"
"07-25-25 / 08:51 PM","Field Level","131","22","2","81"
"07-25-25 / 06:56 PM","CP Rankin Club","A","8","2","255"
"07-25-25 / 04:33 PM","Field Level Baseline","136","10","3","66"
"07-25-25 / 02:25 PM","Field Level","115","4","2","139"
"07-25-25 / 12:31 PM","Terrace Deck","432","2","5","38"
"07-24-25 / 09:06 PM","Field Level","115","1","0","180"
"07-24-25 / 04:47 PM","Field Level","117","15","3","157"
"07-24-25 / 02:07 PM","Field Level","115","11","3","88"
"07-24-25 / 01:07 PM","Field Level","116","11","2","88"
"07-24-25 / 12:47 PM","Field Level Outfield","101","2","2","69"
"07-23-25 / 11:36 PM","Field Level","116","5","0","113"
"07-23-25 / 09:15 PM","Hall of Fame Club","213","1","4","124"
"07-23-25 / 08:45 PM","Arcade","233","1","2","48"
"07-23-25 / 06:33 PM","Pavilion","208","2","0","32"
"07-22-25 / 11:32 PM","Field Level","131","5","2","122"
"07-22-25 / 09:31 PM","Field Level","130","10","2","102"
"07-22-25 / 08:09 PM","Field Level Baseline","133","18","2","68"
"07-22-25 / 08:00 PM","Field Level Outfield","144","2","4","73"
"07-22-25 / 07:58 PM","Field Level Baseline","135","9","2","60"
"07-22-25 / 12:38 PM","Field Level Outfield","144","9","0","54"
"07-22-25 / 07:38 AM","Field Level Outfield","142","5","2","63"
"07-21-25 / 10:01 PM","Hall of Fame Club","232","7","0","68"
"07-21-25 / 07:06 PM","Field Level","115","2","0","158"
"07-21-25 / 07:06 PM","Terrace","332","1","3","46"
"07-21-25 / 03:46 PM","Field Level Baseline","112","7","2","69"
"07-21-25 / 02:01 PM","Field Level","118","16","2","99"
"07-21-25 / 10:46 AM","Pavilion","210","1","2","55"
"07-20-25 / 06:30 PM","Terrace","323","1","2","53"
"07-20-25 / 04:55 PM","CP Rankin Club","B","15","2","170"
"07-20-25 / 02:23 PM","Scoreboard Porch","242","1","2","47"
"07-20-25 / 11:23 AM","Terrace","325","1","2","50"
"07-19-25 / 07:47 PM","Field Level Outfield","103","3","5","65"
"07-19-25 / 07:01 PM","Field Level","115","9","4","131"
"07-19-25 / 04:27 PM","Field Level Baseline","138","7","2","60"
"07-19-25 / 12:25 PM","CP Rankin Club","E","12","2","203"
"07-19-25 / 10:48 AM","Hall of Fame Club","220","6","2","99"
"07-19-25 / 09:00 AM","Field Level Outfield","143","4","2","61"
"07-18-25 / 11:28 PM","Field Level Baseline","137","2","2","80"
"07-18-25 / 07:23 PM","Pavilion","211","1","2","53"
"07-18-25 / 03:30 AM","Pavilion","203","1","2","46"
"07-17-25 / 09:19 PM","Pavilion Deck","301","3","2","31"
"07-17-25 / 04:07 PM","Field Level Baseline","114","24","2","68"
"07-16-25 / 10:41 AM","Field Level Outfield","104","1","0","113"
"07-15-25 / 09:30 PM","Scoreboard Porch","243","1","2","45"
"07-15-25 / 01:59 PM","Field Level Baseline","137","2","2","83"
"07-15-25 / 12:41 AM","Field Level","131","1","2","180"
"07-14-25 / 07:48 PM","Arcade","237","1","2","55"
"07-14-25 / 07:48 PM","Pavilion","203","1","2","49"
"07-13-25 / 07:20 PM","Field Level","123","27","1","108"
"07-13-25 / 06:15 PM","Field Level Baseline","133","9","2","75"
"07-13-25 / 05:15 PM","Field Level","129","16","2","91"
"07-12-25 / 11:45 PM","Pavilion Deck","301","3","2","31"
"07-12-25 / 10:44 PM","Pavilion Deck","309","2","2","36"
"07-12-25 / 10:41 PM","Pavilion Deck","309","3","6","32"
"07-12-25 / 09:12 PM","Hall of Fame Club","223","4","2","130"
"07-12-25 / 01:28 PM","Field Level Baseline","137","7","3","63"
"07-12-25 / 09:28 AM","Pavilion Deck","307","3","7","30"
"07-12-25 / 05:11 AM","Terrace","315","1","3","52"
"07-11-25 / 09:44 PM","Field Level","129","14","0","86"
"07-11-25 / 05:33 PM","Field Level Baseline","113","9","2","71"
"07-11-25 / 03:05 PM","Field Level Baseline","134","11","2","58"
"07-11-25 / 02:15 PM","Field Level Baseline","134","11","2","57"
"07-11-25 / 01:33 PM","Field Level Baseline","114","25","2","69"
"07-11-25 / 01:05 PM","Field Level Outfield","144","3","2","60"
"07-11-25 / 11:15 AM","Scoreboard Porch","244","1","2","45"
"07-10-25 / 05:24 PM","Field Level Baseline","133","3","2","75"
"07-10-25 / 03:50 PM","Field Level","115","11","6","88"
"07-10-25 / 03:24 PM","Field Level Baseline","113","35","2","68"
"07-10-25 / 11:55 AM","Terrace","325","1","2","50"
"07-09-25 / 06:59 PM","Field Level Baseline","113","15","4","69"
"07-09-25 / 08:32 AM","Field Level Outfield","105","2","2","69"
"07-07-25 / 09:20 PM","Field Level Baseline","112","9","2","67"
"07-07-25 / 03:52 PM","Pavilion Deck","309","3","4","31"
"07-07-25 / 12:21 PM","Field Level Outfield","105","1","2","107"
"07-06-25 / 12:47 PM","Field Level Outfield","105","2","3","74"
"07-05-25 / 06:25 PM","Hall of Fame Club","214","1","0","126"
"07-05-25 / 01:48 PM","Field Level","117","8","2","116"
"07-05-25 / 05:10 AM","Terrace Deck","431","1","2","36"
"07-01-25 / 11:10 PM","Field Level Outfield","147","4","2","72"
"07-01-25 / 03:47 PM","Pavilion Deck","301","1","4","51"
"07-01-25 / 03:09 PM","Field Level Outfield","104","3","2","71"
"06-30-25 / 09:52 PM","Field Level","115","2","1","117"
"06-30-25 / 08:55 PM","Field Level Baseline","110","9","2","82"
"06-30-25 / 08:13 PM","Field Level Baseline","110","10","2","77"
"06-29-25 / 09:47 PM","Field Level Baseline","113","18","0","51"
"06-29-25 / 02:14 PM","Field Level Baseline","133","39","0","54"
"06-28-25 / 01:13 PM","Field Level Baseline","135","9","3","80"
"06-26-25 / 03:20 PM","Terrace Deck","416","3","3","49"
"06-26-25 / 08:48 AM","Field Level","115","24","2","88"
"06-26-25 / 01:35 AM","Field Level","129","17","5","100"
"06-24-25 / 10:38 PM","Pavilion","205","12","2","34"
"06-23-25 / 01:52 PM","Terrace","315","1","2","75"
"06-22-25 / 07:33 PM","CP Rankin Club","A","17","2","250"
"06-22-25 / 06:32 PM","Field Level Outfield","143","3","2","63"
"06-22-25 / 06:18 PM","Terrace","324","2","2","64"
"06-21-25 / 12:00 PM","Hall of Fame Club","228","2","2","104"
"06-20-25 / 04:17 PM","Terrace Deck","418","2","2","40"
"06-17-25 / 10:25 PM","Field Level","117","1","2","303"
"06-17-25 / 09:11 PM","Field Level Baseline","137","2","2","68"
"06-16-25 / 05:38 PM","Field Level","123","27","2","60"
"06-14-25 / 07:52 PM","Terrace Deck","427","2","2","39"
"06-13-25 / 09:36 PM","Terrace","325","1","2","65"
"06-12-25 / 05:01 PM","Arcade","233","3","2","61"
"06-12-25 / 08:51 AM","Field Level Baseline","111","2","3","121"
"06-11-25 / 10:22 PM","Field Level","117","21","2","95"
"06-10-25 / 09:50 PM","Pavilion","210","1","6","72"
"06-09-25 / 03:04 PM","Field Level Baseline","114","10","2","101"
"06-08-25 / 10:24 AM","Hall of Fame Club","214","2","2","136"
"06-05-25 / 11:23 PM","Terrace","318","2","0","72"
"06-04-25 / 04:43 AM","Field Level Outfield","105","3","0","88"
"06-03-25 / 10:34 PM","Field Level Outfield","142","6","2","77"
"06-03-25 / 06:25 PM","Hall of Fame Club","232","7","0","68"
"06-01-25 / 07:53 PM","Field Level","122","28","2","85"
"05-31-25 / 08:08 PM","Terrace","321","3","2","50"
"05-31-25 / 05:08 PM","Field Level Baseline","135","9","2","82"
"05-28-25 / 03:56 AM","Field Level","131","15","4","99"
"05-26-25 / 02:42 PM","Field Level","130","12","2","103"
"05-25-25 / 06:50 PM","Field Level","131","6","2","123"
"05-18-25 / 10:18 PM","Field Level","115","2","2","117"
"05-18-25 / 07:31 PM","Hall of Fame Club","228","2","3","120"
"05-18-25 / 02:46 PM","Field Level Baseline","112","9","3","100"
"05-17-25 / 12:25 PM","Pavilion","211","10","2","59"
"05-10-25 / 06:01 PM","Field Level Baseline","113","5","2","82"
"05-09-25 / 03:12 PM","Field Level","131","1","0","121"
"05-08-25 / 03:21 PM","Terrace","321","3","6","39"
"05-05-25 / 01:16 PM","Field Level","116","4","2","168"
"05-04-25 / 12:30 PM","Field Level","116","4","1","168"
"04-26-25 / 09:54 AM","Field Level Baseline","134","11","2","70"
"04-20-25 / 05:25 PM","Terrace","315","1","2","49"
"04-16-25 / 04:49 PM","Field Level Baseline","114","13","0","83"
"04-13-25 / 12:41 AM","Arcade","233","2","6","52"
"04-09-25 / 08:21 PM","Hall of Fame Club","229","1","2","126"
"04-05-25 / 09:22 PM","CP Rankin Club","E","12","2","199"
"03-31-25 / 09:03 PM","Field Level Outfield","143","3","2","38"
"03-23-25 / 08:38 PM","Field Level Outfield","104","1","2","76"
"02-23-25 / 05:46 PM","Hall of Fame Club","230","1","5","117.16"
"01-18-25 / 05:55 AM","Field Level Baseline","136","23","2","41.66"
"01-17-25 / 05:55 AM","Field Level Outfield","143","1","6","79.76"
"01-13-25 / 06:21 AM","Terrace","320","1","3","40.41"
"01-10-25 / 06:20 AM","Terrace","320","1","3","37.93"
"01-06-25 / 09:44 PM","Pavilion Deck","301","2","8","48.04"
"12-23-24 / 03:55 PM","Field Level","129","22","2","90.96"
"12-19-24 / 11:55 AM","Hall of Fame Club","227","5","0","152.59"
"12-03-24 / 12:42 PM","Field Level","122","28","2","86.15"
"12-01-24 / 07:37 PM","Field Level Outfield","142","5","2","115.78"
"10-29-24 / 04:31 PM","Hall of Fame Club","214","3","4","116.96"
