"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"07-16-25 / 12:44 AM","Lexus Diamond Club Hall of Fame","117","H","0","158"
"07-16-25 / 12:14 AM","Right Field MVP","238","N","2","10"
"07-15-25 / 10:07 PM","Upper View","505","G","3","5"
"07-15-25 / 09:41 PM","Terrace MVP","211","A","0","38"
"07-15-25 / 08:26 PM","Terrace All-Star","226","A","6","26"
"07-15-25 / 05:09 PM","Field MVP","125","K","2","52"
"07-15-25 / 03:30 PM","Field MVP","127","Z","3","35"
"07-15-25 / 03:09 PM","Club Loge","307","C","4","9"
"07-15-25 / 02:02 PM","Terrace MVP","211","H","4","34"
"07-15-25 / 05:15 AM","Field Box","105","N","6","14"
"07-15-25 / 12:58 AM","Upper View","501","A","2","5"
"07-14-25 / 10:25 PM","Field All-Star Front Row","130","A","2","42"
"07-14-25 / 07:54 PM","Upper View","534","C","8","5"
"07-14-25 / 07:33 PM","Field MVP","127","Z","2","35"
"07-14-25 / 05:59 PM","Lexus Diamond Club","118","N","0","113"
"07-14-25 / 02:59 PM","Lower View MVP Front Row","419","A","2","16"
"07-14-25 / 02:54 PM","View All-Star","529","E","12","6"
"07-14-25 / 02:02 PM","Field Hall of Fame","126","G","5","52"
"07-14-25 / 11:26 AM","Field All-Star","128","F","2","36"
"07-13-25 / 06:23 PM","Field MVP","127","Y","3","35"
"07-13-25 / 04:23 PM","Lower View MVP Front Row","413","A","2","21"
"07-13-25 / 03:25 PM","Dugout MVP","126","C","2","89"
"07-13-25 / 01:55 PM","Terrace MVP","211","E","2","35"
"07-13-25 / 01:31 PM","Club MVP","320","C","2","38"
"07-13-25 / 01:01 PM","Right Field Hall of Fame","238","F","2","8"
"07-13-25 / 04:32 AM","Terrace All-Star","208","K","2","28"
"07-12-25 / 11:47 PM","Left Field Pavilion","259","T","0","40"
"07-12-25 / 11:44 PM","Field MVP","109","T","2","29"
"07-12-25 / 08:13 PM","Field MVP","127","Z","8","35"
"07-12-25 / 07:11 PM","Field MVP","109","C","6","54"
"07-12-25 / 06:15 PM","Right Field Hall of Fame","240","C","2","18"
"07-12-25 / 05:11 PM","View MVP","523","A","2","8"
"07-11-25 / 06:50 PM","Terrace Box","230","B","5","12"
"07-11-25 / 05:16 PM","Club MVP","315","G","2","32"
"07-11-25 / 03:42 PM","Terrace MVP","211","K","20","40"
"07-11-25 / 02:39 PM","Club Loge","306","C","2","12"
"07-11-25 / 02:26 PM","Field Box","132","E","3","19"
"07-11-25 / 01:16 PM","Field Box","105","E","4","33"
"07-11-25 / 12:40 AM","Field MVP","127","B","2","54"
"07-10-25 / 10:48 PM","Lexus Diamond Club Hall of Fame","120","D","2","198"
"07-10-25 / 05:30 PM","Lexus Diamond Club","114","L","5","110"
"07-10-25 / 05:17 PM","Club MVP","330","D","2","40"
"07-10-25 / 04:52 PM","View MVP","516","A","2","7"
"07-10-25 / 02:17 PM","Lower View MVP","420","B","2","18"
"07-10-25 / 04:52 AM","Lexus Diamond Club","117","U","2","104"
"07-10-25 / 01:03 AM","Field MVP","127","B","6","54"
"07-09-25 / 03:06 PM","Lower View MVP","417","C","3","15"
"07-09-25 / 09:39 AM","Lower View MVP","420","D","6","15"
"07-08-25 / 11:14 PM","Lower View MVP","414","B","5","14"
"07-08-25 / 07:05 PM","Terrace All-Star","226","C","2","24"
"07-08-25 / 04:37 PM","Lower View MVP Front Row","425","A","10","20"
"07-08-25 / 02:05 PM","Field MVP","127","B","2","47"
"07-07-25 / 05:40 PM","Left Field Pavilion","258","M","12","10"
"07-07-25 / 02:40 PM","View All-Star","510","C","12","6"
"07-07-25 / 02:01 PM","Club Loge","306","B","10","11"
"07-07-25 / 03:12 AM","Field Box","131","E","2","17"
"07-07-25 / 12:04 AM","Field MVP","123","Z","2","58"
"07-06-25 / 11:10 AM","Field MVP","110","N","12","58"
"07-06-25 / 10:04 AM","Terrace MVP","213","H","3","42"
"07-06-25 / 01:12 AM","Right Field MVP","239","YY","7","11"
"07-05-25 / 11:02 PM","Field Box","105","E","5","33"
"07-04-25 / 08:47 PM","Right Field MVP","239","L","2","10"
"07-04-25 / 05:13 PM","Field Box","105","B","2","20"
"07-04-25 / 03:31 PM","Lower View MVP","419","C","2","16"
"07-04-25 / 02:37 AM","Terrace MVP","224","A","6","68"
"07-04-25 / 12:38 AM","Lexus Diamond Club Hall of Fame","118","E","2","135"
"07-03-25 / 01:43 PM","Field MVP","113","V","3","62"
"07-02-25 / 07:03 PM","Field MVP","111","N","2","58"
"07-02-25 / 02:55 PM","Lower View MVP Front Row","413","A","5","19"
"07-02-25 / 01:13 PM","Lower View MVP Front Row","412","A","6","17"
"07-01-25 / 01:10 PM","Terrace MVP","211","A","0","45"
"07-01-25 / 03:46 AM","Lexus Diamond Club Hall of Fame","115","G","2","180"
"07-01-25 / 12:02 AM","Field Box","131","G","2","17"
"06-30-25 / 09:52 PM","Upper View","507","A","2","5"
"06-30-25 / 07:45 PM","Lower View MVP Front Row","421","A","2","18"
"06-30-25 / 11:52 AM","Field MVP","125","K","2","66"
"06-28-25 / 09:20 PM","Terrace All-Star","207","A","3","33"
"06-28-25 / 06:48 PM","Terrace All-Star","207","C","2","30"
"06-28-25 / 12:35 PM","Terrace MVP","221","C","5","58"
"06-28-25 / 04:12 AM","Right Field Pavilion","246","C","4","6"
"06-27-25 / 11:50 PM","Lexus Diamond Club","118","K","2","127"
"06-26-25 / 11:28 PM","Field All-Star","108","F","0","45"
"06-26-25 / 06:33 PM","Field Hall of Fame","110","G","4","66"
"06-26-25 / 12:33 AM","Field MVP","124","Z","2","71"
"06-25-25 / 11:23 PM","Terrace MVP","224","A","4","46"
"06-25-25 / 05:43 PM","Field Box","133","C","7","20"
"06-25-25 / 12:45 PM","Field Box","105","K","2","17"
"06-24-25 / 11:36 PM","Club Loge","306","B","10","12"
"06-23-25 / 11:13 PM","Right Field Pavilion","249","B","5","6"
"06-20-25 / 03:42 PM","Dugout MVP","124","C","2","173"
"06-19-25 / 12:48 PM","Dugout MVP","125","C","2","95"
"06-18-25 / 01:59 PM","Field Box","131","C","3","18"
"06-15-25 / 10:22 PM","Field Box","105","H","9","28"
"06-15-25 / 08:22 PM","Terrace Box","229","D","2","11"
"06-13-25 / 10:31 PM","Field All-Star","130","B","6","41"
"06-11-25 / 07:39 AM","Field MVP","112","N","2","88"
"06-08-25 / 10:54 PM","Terrace MVP","213","K","2","60"
"06-08-25 / 12:13 PM","Terrace Box","205","A","2","37"
"06-07-25 / 11:33 AM","Lower View Box Front Row","401","A","2","8"
"06-06-25 / 11:35 PM","Dugout MVP","126","C","2","169"
"06-06-25 / 09:33 PM","Field MVP","126","K","12","89"
"06-03-25 / 09:22 PM","Terrace MVP","223","B","5","55"
"05-31-25 / 06:55 PM","Field Box","131","B","1","18"
"05-30-25 / 05:40 PM","Dugout MVP","126","C","2","99"
"05-20-25 / 02:36 PM","Right Field MVP","238","H","7","13"
"05-19-25 / 10:21 PM","Right Field MVP","240","J","2","16"
"05-17-25 / 04:51 PM","Club Loge","345","E","6","11"
"05-13-25 / 10:53 PM","Terrace MVP","221","A","2","71"
"05-10-25 / 11:51 PM","Lexus Diamond Club","120","J","2","222"
"05-08-25 / 09:52 AM","Terrace All-Star","225","E","2","40"
"05-05-25 / 05:01 PM","Terrace MVP","224","E","4","55"
"04-27-25 / 10:56 PM","Field All-Star","108","H","3","55"
"04-20-25 / 05:42 PM","Upper View","537","A","0","8"
"04-15-25 / 10:03 PM","Dugout MVP","126","C","2","105"
"04-15-25 / 01:59 PM","Field Box","131","B","1","24"
"04-14-25 / 06:42 PM","Field MVP","112","K","2","89"
"04-13-25 / 03:07 PM","Terrace All-Star","226","D","12","35"
"04-04-25 / 04:22 PM","Field Hall of Fame","113","G","3","130"
"04-03-25 / 01:48 PM","Field Hall of Fame","124","D","2","126"
"03-30-25 / 01:57 PM","Club MVP","332","C","3","55"
"03-28-25 / 01:08 AM","Terrace MVP","213","A","2","51"
"03-09-25 / 05:55 PM","Right Field Hall of Fame","238","F","2","24.88"
"03-01-25 / 06:14 PM","Field MVP","112","N","5","89.24"
"01-15-25 / 11:29 PM","Lower View MVP","416","D","3","18.97"
"01-14-25 / 02:01 PM","Right Field Pavilion","241","D","1","11.4"
"11-29-24 / 02:41 PM","Lower View MVP","421","B","4","30.07"
