"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"07-20-25 / 07:06 PM","Solon Club","205","3","6","90"
"07-20-25 / 02:16 PM","Outfield Box","123","9","3","27"
"07-20-25 / 11:12 AM","Infield Box","115","20","6","31"
"07-20-25 / 10:46 AM","Homeplate Box","112","6","2","95"
"07-20-25 / 10:27 AM","Infield Box","115","26","2","26"
"07-20-25 / 02:44 AM","Dugout Box","105","10","2","38"
"07-20-25 / 02:02 AM","Field Box","120","30","0","21"
"07-20-25 / 01:25 AM","Solon Club","206","4","2","90"
"07-19-25 / 09:13 PM","Infield Box","116","28","5","24"
"07-19-25 / 06:44 PM","Solon Club","202","3","2","65"
"07-19-25 / 03:52 PM","Infield Box","116","27","6","24"
"07-19-25 / 01:26 PM","Field Box","104","29","5","22"
"07-18-25 / 05:54 PM","Homeplate Box","112","4","2","300"
"07-18-25 / 01:08 PM","Outfield Box","122","18","3","22"
"07-18-25 / 10:25 AM","Dugout Box","119","29","3","23"
"07-17-25 / 06:52 PM","Dugout Box","118","9","4","48"
"07-17-25 / 06:50 PM","Dugout Box","119","27","2","23"
"07-17-25 / 03:07 PM","Dugout Box","117","29","2","28"
"07-17-25 / 02:40 PM","Infield Box","108","28","2","24"
"07-17-25 / 12:51 AM","Infield Box","116","17","2","29"
"07-16-25 / 10:17 PM","Dugout Box","117","26","3","28"
"07-16-25 / 10:17 PM","Field Box","120","29","2","22"
"07-16-25 / 09:46 PM","Homeplate Box","113","19","4","40"
"07-16-25 / 03:28 PM","Infield Box","116","17","2","29"
"07-16-25 / 02:57 PM","Homeplate Box","112","7","2","73"
"07-16-25 / 02:35 AM","Dugout Box","106","26","2","20"
"07-16-25 / 01:41 AM","Dugout Box","119","29","3","23"
"07-15-25 / 10:16 PM","Field Box","120","26","3","22"
"07-15-25 / 12:39 PM","Field Box","104","3","4","43"
"07-15-25 / 01:13 AM","Infield Box","116","18","5","29"
"07-14-25 / 08:41 PM","Dugout Box","117","5","2","60"
"07-14-25 / 05:05 PM","Infield Box","110","10","3","55"
"07-14-25 / 01:29 PM","Dugout Box","105","23","2","26"
"07-14-25 / 01:05 PM","Homeplate Box","113","6","2","67"
"07-14-25 / 02:26 AM","Infield Box","116","10","2","50"
"07-14-25 / 12:58 AM","Field Box","103","26","2","22"
"07-13-25 / 08:58 PM","Dugout Box","105","23","0","24"
"07-13-25 / 05:49 PM","Outfield Box","102","21","12","22"
"07-13-25 / 05:49 PM","Outfield Box","102","24","2","22"
"07-13-25 / 01:27 PM","Dugout Box","118","11","2","50"
"07-13-25 / 10:59 AM","Dugout Box","105","28","6","25"
"07-12-25 / 12:45 PM","Dugout Box","106","26","4","30"
"07-12-25 / 12:38 PM","Field Box","121","27","2","22"
"07-12-25 / 10:16 AM","Infield Box","116","26","2","30"
"07-11-25 / 11:49 PM","Dugout Box","119","29","3","25"
"07-11-25 / 03:45 PM","Outfield Box","102","10","12","35"
"07-09-25 / 11:10 PM","Outfield Box","102","1","0","28"
"07-09-25 / 07:02 PM","Field Box","120","29","2","24"
"07-09-25 / 05:30 PM","Dugout Box","119","26","0","23"
"07-09-25 / 12:44 PM","Outfield Box","101","17","2","22"
"07-08-25 / 09:22 PM","Infield Box","115","30","2","32"
"07-07-25 / 01:23 AM","Outfield Box","101","13","2","19"
"07-07-25 / 01:18 AM","Solon Club","201","2","2","65"
"07-06-25 / 06:42 PM","Lawn","Lawn","","0","78"
"07-04-25 / 02:54 AM","Homeplate Box","112","13","2","73"
"07-03-25 / 11:43 PM","Dugout Box","105","11","3","52"
"06-30-25 / 11:49 PM","Infield Box","108","10","7","85"
"06-30-25 / 01:30 PM","Dugout Box","118","29","2","34"
"06-28-25 / 08:53 PM","Outfield Box","102","15","2","23"
"06-28-25 / 08:24 PM","Dugout Box","118","28","4","45"
"06-28-25 / 01:33 PM","Field Box","120","27","0","23"
"06-28-25 / 02:08 AM","Field Box","103","24","1","19"
"06-28-25 / 12:41 AM","Dugout Box","106","12","2","45"
"06-27-25 / 01:42 AM","Outfield Box","102","24","0","23"
"06-26-25 / 10:42 PM","Field Box","120","27","0","23"
"06-25-25 / 09:49 PM","Outfield Box","122","26","4","30"
"06-22-25 / 10:23 PM","Dugout Box","106","21","0","28"
"06-08-25 / 10:29 PM","Diamond View Dugout","B","1","2","410"
"06-07-25 / 01:23 PM","Outfield Box","102","1","2","60"
"06-01-25 / 01:53 PM","Infield Box","110","24","1","25"
"05-30-25 / 12:50 AM","Dugout Box","117","6","3","85"
"05-19-25 / 02:29 PM","Solon Club","201","3","2","45"
"05-18-25 / 04:13 PM","Field Box","120","29","4","35"
"05-10-25 / 02:17 AM","Infield Box","108","26","4","55"
"05-07-25 / 07:45 PM","Solon Club","201","2","2","65"
"04-26-25 / 10:18 PM","Field Box","103","12","0","29"
"03-31-25 / 10:50 PM","Dugout Box","107","27","0","45"
"01-15-25 / 11:24 AM","Field Box","104","22","2","82.23"
"01-15-25 / 11:24 AM","Field Box","120","13","4","148.2"
"01-15-25 / 11:24 AM","Field Box","103","13","2","54.9"
"01-09-25 / 10:37 AM","Outfield Box","122","","2","62.1"
"01-08-25 / 10:36 AM","Outfield Box","122","27","2","62.1"
"12-09-24 / 01:51 PM","Senate","104","25","2","84.15"
"11-30-24 / 04:48 PM","Assembly","102","1","2","175.55"
"11-30-24 / 04:48 PM","Senate","120","30","4","154.23"
"10-09-24 / 02:50 PM","Governors Club","111","11","2","321.78"
