"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"07-13-25 / 06:44 PM","Lower Box","121","6","0","130"
"07-13-25 / 05:24 PM","Lower Box","140","18","2","66"
"07-13-25 / 11:48 AM","Lower Box","125","12","2","81"
"07-12-25 / 05:37 PM","Lower Box","123","18","4","84"
"07-12-25 / 03:41 PM","Lower Box","119","1","2","145"
"07-12-25 / 02:41 PM","Left Field Bleachers","180","1","4","32"
"07-12-25 / 12:45 AM","Field","143","20","4","49"
"07-10-25 / 03:15 PM","Terrace Club","238","1","0","144"
"07-09-25 / 08:35 PM","Lower Box","129","23","0","129"
"07-09-25 / 04:21 PM","Upper","330","9","2","26"
"07-08-25 / 06:18 PM","Terrace Club","218","11","0","116"
"07-06-25 / 11:53 PM","Terrace Club","244","2","2","56"
"07-06-25 / 05:31 PM","Left Field Bleachers","181","3","7","31"
"07-06-25 / 02:02 AM","Lower Box","123","30","5","69"
"07-04-25 / 09:25 PM","Left Field Bleachers","183","3","4","24"
"07-02-25 / 03:44 PM","Field","143","20","5","46"
"07-01-25 / 10:15 PM","Terrace Club","227","4","4","63"
"07-01-25 / 09:46 PM","Lower Outfield","106","26","6","37"
"07-01-25 / 12:03 AM","Lower Box","140","3","2","99"
"06-30-25 / 05:06 PM","Lower Box","123","23","4","85"
"06-30-25 / 04:02 PM","Field","117","8","2","54"
"06-26-25 / 03:10 PM","Lower Box","119","31","5","59"
"06-24-25 / 11:20 PM","Field","143","40","6","47"
"06-22-25 / 04:53 PM","Lower Box","129","13","4","108"
"06-21-25 / 06:15 PM","Diamond Club","33","7","0","823"
"06-21-25 / 12:24 AM","Diamond Club","27","3","2","675"
"06-17-25 / 07:49 PM","Lower Box","140","31","4","76"
"06-17-25 / 01:39 PM","Lower Box","121","6","4","130"
"06-16-25 / 08:12 PM","Lower Box","131","40","0","66"
"06-16-25 / 12:20 PM","Lower Box","140","31","6","67"
"06-16-25 / 01:43 AM","Upper","328","9","2","25"
"06-15-25 / 07:26 PM","Lower Box","140","4","0","90"
"06-15-25 / 04:08 PM","Upper","323","1","2","41"
"06-14-25 / 04:35 PM","Upper","333","13","2","21"
"06-07-25 / 11:39 PM","Terrace Club","221","1","2","107"
"06-05-25 / 02:56 PM","Terrace Club","236","2","2","104"
"06-05-25 / 12:30 AM","Lower Box","123","14","2","73"
"06-04-25 / 09:30 PM","Lower Box","137","12","2","69"
"06-04-25 / 12:34 PM","Lower Box","121","12","2","125"
"06-03-25 / 09:02 PM","Field","143","18","0","63"
"06-01-25 / 06:44 PM","Lower Box","131","25","4","102"
"05-29-25 / 09:50 PM","Lower Box","131","40","0","89"
"05-27-25 / 10:48 PM","Upper","331","14","0","18"
"05-26-25 / 03:01 PM","Lower Box","120","13","2","82"
"05-16-25 / 11:49 PM","Center Field Bleachers","192","2","0","29"
"05-16-25 / 07:54 PM","Lower Box","136","17","2","64"
"05-15-25 / 08:42 PM","Lower Outfield","107","33","2","39"
"05-14-25 / 09:15 PM","Lower Box","135","24","5","86"
"05-14-25 / 12:50 PM","Terrace Club","224","7","0","129"
"05-10-25 / 06:14 PM","Lower Box","126","24","2","93"
"05-09-25 / 09:24 PM","Field","118","26","2","42"
"05-09-25 / 03:24 PM","Upper","320","10","2","20"
"05-01-25 / 07:57 PM","Field","143","18","0","42"
"04-29-25 / 05:13 PM","Lower Box","136","17","2","52"
"04-27-25 / 08:48 PM","Lower Box","137","40","0","51"
"04-26-25 / 02:36 AM","Lower Box","139","5","2","97"
"04-17-25 / 09:18 PM","Terrace Club","224","4","2","96"
"04-15-25 / 03:26 AM","Lower Box","141","1","2","137"
"04-12-25 / 12:03 PM","Lower Box","136","13","0","80"
"04-11-25 / 09:41 PM","Lower Box","136","17","1","55"
"04-11-25 / 11:04 AM","Tables","223TB1","TB1","2","209"
"03-31-25 / 03:12 PM","Field","116","20","2","28"
"03-30-25 / 12:59 PM","Lower Box","134","32","0","41"
"03-29-25 / 07:51 PM","Lower Box","138","21","2","78"
"03-28-25 / 08:55 PM","Diamond Club","33","8","2","564"
"03-25-25 / 04:53 PM","Lower Box","138","8","0","51"
"03-24-25 / 01:12 PM","Lower Box","125","27","0","43"
"03-19-25 / 01:57 PM","Lower Box","129","10","0","101"
"03-18-25 / 01:57 PM","Lower Box","129","10","0","97.41"
"03-13-25 / 11:44 PM","Upper","331","14","0","14.16"
"03-13-25 / 08:26 PM","Lower Box","137","14","0","49.11"
"03-11-25 / 01:53 AM","Field","142","6","0","53.58"
"03-08-25 / 01:23 PM","Lower Box","123","15","0","50.02"
"03-07-25 / 01:16 PM","Lower Box","123","15","0","48.68"
"02-27-25 / 09:11 PM","Lower Outfield","108","24","0","33.75"
"02-26-25 / 09:11 PM","Lower Outfield","108","24","0","33.61"
"02-05-25 / 04:45 PM","Lower Box","125","10","2","90.04"
"01-27-25 / 11:48 PM","Lower Box","131","27","0","42.33"
"12-19-24 / 07:17 PM","Terrace Club","223","2","4","67.08"
"08-20-24 / 03:04 AM","Lower Outfield","102","","4","44.28"
