event_id,event_name,url,start_date,start_time,datetime_utc,timezone,ticket_status,public_sale_start,public_sale_end,presales,image,info,please_note,seatmap_url,accessibility_info,ticket_limit,venue_id,venue_name,city,state,country,venue_timezone,segment,genre,subGenre,type,location,name,dates,sales,priceRanges,promoter,promoters,seatmap,accessibility,ticketLimit,classifications,externalLinks
Z7r9jZ1A7uO4V,Chicago Cubs vs. Seattle Mariners,https://www.ticketmaster.com/event/Z7r9jZ1A7uO4V,2025-06-21,13:20:00,2025-06-21T18:20:00Z,,onsale,1900-01-01T18:00:00Z,2025-06-21T18:20:00Z,[],https://s1.ticketm.net/dam/a/121/dd00b610-772a-4bce-918a-8eb9a22b1121_TABLET_LANDSCAPE_16_9.jpg,,,https://content.resale.ticketmaster.com/graphics/TMResale/1/VenueMaps/1905-162-3-0-WrigleyFieldCubs.PNG,,,ZFr9jZe1vk,Wrigley Field,Chicago,Illinois,United States Of America,America/Chicago,Sports,Baseball,MLB,event,{},Chicago Cubs vs. Seattle Mariners,"{""start"": {""localDate"": ""2025-06-21"", ""localTime"": ""13:20:00"", ""dateTime"": ""2025-06-21T18:20:00Z"", ""dateTBD"": false, ""dateTBA"": false, ""timeTBA"": false, ""noSpecificTime"": false}, ""status"": {""code"": ""onsale""}, ""spanMultipleDays"": false}","{""public"": {""startDateTime"": ""1900-01-01T18:00:00Z"", ""startTBD"": false, ""startTBA"": false, ""endDateTime"": ""2025-06-21T18:20:00Z""}}",[],{},[],"{""staticUrl"": ""https://content.resale.ticketmaster.com/graphics/TMResale/1/VenueMaps/1905-162-3-0-WrigleyFieldCubs.PNG"", ""id"": ""seatmap""}",{},{},"[{""primary"": true, ""segment"": {""id"": ""KZFzniwnSyZfZ7v7nE"", ""name"": ""Sports""}, ""genre"": {""id"": ""KnvZfZ7vAdv"", ""name"": ""Baseball""}, ""subGenre"": {""id"": ""KZazBEonSMnZfZ7vF1n"", ""name"": ""MLB""}, ""family"": false}]",{}
Z7r9jZ1A7u-re,Minnesota Twins vs Seattle Mariners: Military Discount,https://www.ticketmaster.com/event/Z7r9jZ1A7u-re,2025-06-23,18:40:00,2025-06-23T23:40:00Z,,onsale,1900-01-01T18:00:00Z,2025-06-23T23:40:00Z,[],https://s1.ticketm.net/dam/a/d24/1f3500d1-d584-4989-b1a5-cb6de98dad24_TABLET_LANDSCAPE_16_9.jpg,,,https://content.resale.ticketmaster.com/graphics/TMResale/1/VenueMaps/6751-554-3-0-TargetFieldTwins.PNG,,,ZFr9jZ6Fke,Target Field,Minneapolis,Minnesota,United States Of America,America/Chicago,Sports,Baseball,MLB,event,{},Minnesota Twins vs Seattle Mariners: Military Discount,"{""start"": {""localDate"": ""2025-06-23"", ""localTime"": ""18:40:00"", ""dateTime"": ""2025-06-23T23:40:00Z"", ""dateTBD"": false, ""dateTBA"": false, ""timeTBA"": false, ""noSpecificTime"": false}, ""status"": {""code"": ""onsale""}, ""spanMultipleDays"": false}","{""public"": {""startDateTime"": ""1900-01-01T18:00:00Z"", ""startTBD"": false, ""startTBA"": false, ""endDateTime"": ""2025-06-23T23:40:00Z""}}",[],{},[],"{""staticUrl"": ""https://content.resale.ticketmaster.com/graphics/TMResale/1/VenueMaps/6751-554-3-0-TargetFieldTwins.PNG"", ""id"": ""seatmap""}",{},{},"[{""primary"": true, ""segment"": {""id"": ""KZFzniwnSyZfZ7v7nE"", ""name"": ""Sports""}, ""genre"": {""id"": ""KnvZfZ7vAdv"", ""name"": ""Baseball""}, ""subGenre"": {""id"": ""KZazBEonSMnZfZ7vF1n"", ""name"": ""MLB""}, ""family"": false}]",{}
Z7r9jZ1A7u-rv,Minnesota Twins vs Seattle Mariners: Military Discount,https://www.ticketmaster.com/event/Z7r9jZ1A7u-rv,2025-06-25,18:40:00,2025-06-25T23:40:00Z,,onsale,1900-01-01T18:00:00Z,2025-06-25T23:40:00Z,[],https://s1.ticketm.net/dam/a/d24/1f3500d1-d584-4989-b1a5-cb6de98dad24_TABLET_LANDSCAPE_16_9.jpg,,,https://content.resale.ticketmaster.com/graphics/TMResale/1/VenueMaps/6751-554-3-0-TargetFieldTwins.PNG,,,ZFr9jZ6Fke,Target Field,Minneapolis,Minnesota,United States Of America,America/Chicago,Sports,Baseball,MLB,event,{},Minnesota Twins vs Seattle Mariners: Military Discount,"{""start"": {""localDate"": ""2025-06-25"", ""localTime"": ""18:40:00"", ""dateTime"": ""2025-06-25T23:40:00Z"", ""dateTBD"": false, ""dateTBA"": false, ""timeTBA"": false, ""noSpecificTime"": false}, ""status"": {""code"": ""onsale""}, ""spanMultipleDays"": false}","{""public"": {""startDateTime"": ""1900-01-01T18:00:00Z"", ""startTBD"": false, ""startTBA"": false, ""endDateTime"": ""2025-06-25T23:40:00Z""}}",[],{},[],"{""staticUrl"": ""https://content.resale.ticketmaster.com/graphics/TMResale/1/VenueMaps/6751-554-3-0-TargetFieldTwins.PNG"", ""id"": ""seatmap""}",{},{},"[{""primary"": true, ""segment"": {""id"": ""KZFzniwnSyZfZ7v7nE"", ""name"": ""Sports""}, ""genre"": {""id"": ""KnvZfZ7vAdv"", ""name"": ""Baseball""}, ""subGenre"": {""id"": ""KZazBEonSMnZfZ7vF1n"", ""name"": ""MLB""}, ""family"": false}]",{}
Z7r9jZ1A7u-qy,Minnesota Twins vs Seattle Mariners: Military Discount,https://www.ticketmaster.com/event/Z7r9jZ1A7u-qy,2025-06-26,12:10:00,2025-06-26T17:10:00Z,,onsale,1900-01-01T18:00:00Z,2025-06-26T17:10:00Z,[],https://s1.ticketm.net/dam/a/d24/1f3500d1-d584-4989-b1a5-cb6de98dad24_TABLET_LANDSCAPE_16_9.jpg,,,https://content.resale.ticketmaster.com/graphics/TMResale/1/VenueMaps/6751-554-3-0-TargetFieldTwins.PNG,,,ZFr9jZ6Fke,Target Field,Minneapolis,Minnesota,United States Of America,America/Chicago,Sports,Baseball,MLB,event,{},Minnesota Twins vs Seattle Mariners: Military Discount,"{""start"": {""localDate"": ""2025-06-26"", ""localTime"": ""12:10:00"", ""dateTime"": ""2025-06-26T17:10:00Z"", ""dateTBD"": false, ""dateTBA"": false, ""timeTBA"": false, ""noSpecificTime"": false}, ""status"": {""code"": ""onsale""}, ""spanMultipleDays"": false}","{""public"": {""startDateTime"": ""1900-01-01T18:00:00Z"", ""startTBD"": false, ""startTBA"": false, ""endDateTime"": ""2025-06-26T17:10:00Z""}}",[],{},[],"{""staticUrl"": ""https://content.resale.ticketmaster.com/graphics/TMResale/1/VenueMaps/6751-554-3-0-TargetFieldTwins.PNG"", ""id"": ""seatmap""}",{},{},"[{""primary"": true, ""segment"": {""id"": ""KZFzniwnSyZfZ7v7nE"", ""name"": ""Sports""}, ""genre"": {""id"": ""KnvZfZ7vAdv"", ""name"": ""Baseball""}, ""subGenre"": {""id"": ""KZazBEonSMnZfZ7vF1n"", ""name"": ""MLB""}, ""family"": false}]",{}
Z7r9jZ1A7uO4g,Chicago Cubs vs Seattle Mariners: Michael Busch Lightning Bobblehead,https://www.ticketmaster.com/event/Z7r9jZ1A7uO4g,2025-06-22,13:20:00,2025-06-22T18:20:00Z,,onsale,1900-01-01T18:00:00Z,2025-06-22T18:20:00Z,[],https://s1.ticketm.net/dam/a/121/dd00b610-772a-4bce-918a-8eb9a22b1121_TABLET_LANDSCAPE_16_9.jpg,,,https://content.resale.ticketmaster.com/graphics/TMResale/1/VenueMaps/1905-162-3-0-WrigleyFieldCubs.PNG,,,ZFr9jZe1vk,Wrigley Field,Chicago,Illinois,United States Of America,America/Chicago,Sports,Baseball,MLB,event,{},Chicago Cubs vs Seattle Mariners: Michael Busch Lightning Bobblehead,"{""start"": {""localDate"": ""2025-06-22"", ""localTime"": ""13:20:00"", ""dateTime"": ""2025-06-22T18:20:00Z"", ""dateTBD"": false, ""dateTBA"": false, ""timeTBA"": false, ""noSpecificTime"": false}, ""status"": {""code"": ""onsale""}, ""spanMultipleDays"": false}","{""public"": {""startDateTime"": ""1900-01-01T18:00:00Z"", ""startTBD"": false, ""startTBA"": false, ""endDateTime"": ""2025-06-22T18:20:00Z""}}",[],{},[],"{""staticUrl"": ""https://content.resale.ticketmaster.com/graphics/TMResale/1/VenueMaps/1905-162-3-0-WrigleyFieldCubs.PNG"", ""id"": ""seatmap""}",{},{},"[{""primary"": true, ""segment"": {""id"": ""KZFzniwnSyZfZ7v7nE"", ""name"": ""Sports""}, ""genre"": {""id"": ""KnvZfZ7vAdv"", ""name"": ""Baseball""}, ""subGenre"": {""id"": ""KZazBEonSMnZfZ7vF1n"", ""name"": ""MLB""}, ""family"": false}]",{}
Z7r9jZ1A7u-rZ,Minnesota Twins vs Seattle Mariners: Dollar-A-Dog Day,https://www.ticketmaster.com/event/Z7r9jZ1A7u-rZ,2025-06-24,18:40:00,2025-06-24T23:40:00Z,,onsale,1900-01-01T18:00:00Z,2025-06-24T23:40:00Z,[],https://s1.ticketm.net/dam/a/d24/1f3500d1-d584-4989-b1a5-cb6de98dad24_TABLET_LANDSCAPE_16_9.jpg,,,https://content.resale.ticketmaster.com/graphics/TMResale/1/VenueMaps/6751-554-3-0-TargetFieldTwins.PNG,,,ZFr9jZ6Fke,Target Field,Minneapolis,Minnesota,United States Of America,America/Chicago,Sports,Baseball,MLB,event,{},Minnesota Twins vs Seattle Mariners: Dollar-A-Dog Day,"{""start"": {""localDate"": ""2025-06-24"", ""localTime"": ""18:40:00"", ""dateTime"": ""2025-06-24T23:40:00Z"", ""dateTBD"": false, ""dateTBA"": false, ""timeTBA"": false, ""noSpecificTime"": false}, ""status"": {""code"": ""onsale""}, ""spanMultipleDays"": false}","{""public"": {""startDateTime"": ""1900-01-01T18:00:00Z"", ""startTBD"": false, ""startTBA"": false, ""endDateTime"": ""2025-06-24T23:40:00Z""}}",[],{},[],"{""staticUrl"": ""https://content.resale.ticketmaster.com/graphics/TMResale/1/VenueMaps/6751-554-3-0-TargetFieldTwins.PNG"", ""id"": ""seatmap""}",{},{},"[{""primary"": true, ""segment"": {""id"": ""KZFzniwnSyZfZ7v7nE"", ""name"": ""Sports""}, ""genre"": {""id"": ""KnvZfZ7vAdv"", ""name"": ""Baseball""}, ""subGenre"": {""id"": ""KZazBEonSMnZfZ7vF1n"", ""name"": ""MLB""}, ""family"": false}]",{}
Z7r9jZ1A7uO4S,Chicago Cubs vs Seattle Mariners: Cubs Blues Alternate Giveaway Jersey,https://www.ticketmaster.com/event/Z7r9jZ1A7uO4S,2025-06-20,13:20:00,2025-06-20T18:20:00Z,,onsale,1900-01-01T18:00:00Z,2025-06-20T18:20:00Z,[],https://s1.ticketm.net/dam/a/121/dd00b610-772a-4bce-918a-8eb9a22b1121_TABLET_LANDSCAPE_16_9.jpg,,,https://content.resale.ticketmaster.com/graphics/TMResale/1/VenueMaps/1905-162-3-0-WrigleyFieldCubs.PNG,,,ZFr9jZe1vk,Wrigley Field,Chicago,Illinois,United States Of America,America/Chicago,Sports,Baseball,MLB,event,{},Chicago Cubs vs Seattle Mariners: Cubs Blues Alternate Giveaway Jersey,"{""start"": {""localDate"": ""2025-06-20"", ""localTime"": ""13:20:00"", ""dateTime"": ""2025-06-20T18:20:00Z"", ""dateTBD"": false, ""dateTBA"": false, ""timeTBA"": false, ""noSpecificTime"": false}, ""status"": {""code"": ""onsale""}, ""spanMultipleDays"": false}","{""public"": {""startDateTime"": ""1900-01-01T18:00:00Z"", ""startTBD"": false, ""startTBA"": false, ""endDateTime"": ""2025-06-20T18:20:00Z""}}",[],{},[],"{""staticUrl"": ""https://content.resale.ticketmaster.com/graphics/TMResale/1/VenueMaps/1905-162-3-0-WrigleyFieldCubs.PNG"", ""id"": ""seatmap""}",{},{},"[{""primary"": true, ""segment"": {""id"": ""KZFzniwnSyZfZ7v7nE"", ""name"": ""Sports""}, ""genre"": {""id"": ""KnvZfZ7vAdv"", ""name"": ""Baseball""}, ""subGenre"": {""id"": ""KZazBEonSMnZfZ7vF1n"", ""name"": ""MLB""}, ""family"": false}]",{}
